Timestamp, vel x, vel y, vel z
1.5659686443508006e+18,5.288933753967e+00,1.685006499290e+00,-7.306853681803e-02
1.5659686443708754e+18,5.295388698578e+00,1.687217712402e+00,-7.031704485416e-02
1.5659686443934659e+18,5.302376747131e+00,1.688211441040e+00,-6.340019404888e-02
1.5659686444108465e+18,5.311580657959e+00,1.689538598061e+00,-5.983726680279e-02
1.5659686444308836e+18,5.317624092102e+00,1.686682224274e+00,-5.792469158769e-02
1.5659686444510794e+18,5.322547912598e+00,1.683377742767e+00,-5.655333772302e-02
1.5659686444708416e+18,5.322456836700e+00,1.678199291229e+00,-5.667348578572e-02
1.5659686444936054e+18,5.322809696198e+00,1.677170753479e+00,-5.730369687080e-02
1.5659686445109084e+18,5.327109336853e+00,1.677555561066e+00,-5.111987143755e-02
1.5659686445316964e+18,5.326111793518e+00,1.675601840019e+00,-4.771072417498e-02
1.565968644550805e+18,5.326076984406e+00,1.671379804611e+00,-4.943123459816e-02
1.565968644570821e+18,5.330018520355e+00,1.667211651802e+00,-5.094746127725e-02
1.5659686445934638e+18,5.331452369690e+00,1.664146542549e+00,-5.469366163015e-02
1.5659686446107756e+18,5.334686279297e+00,1.660848259926e+00,-5.257522687316e-02
1.5659686446307748e+18,5.335823535919e+00,1.660198330879e+00,-5.358425900340e-02
1.5659686446538094e+18,5.339272022247e+00,1.655526757240e+00,-4.929031431675e-02
1.5659686446707878e+18,5.346585750580e+00,1.648517847061e+00,-4.165657609701e-02
1.5659686446934979e+18,5.350035190582e+00,1.642541170120e+00,-3.813378512859e-02
1.5659686447135148e+18,5.346575737000e+00,1.636114835739e+00,-3.906648978591e-02
1.5659686447308357e+18,5.343451023102e+00,1.628976702690e+00,-3.826075792313e-02
1.565968644750824e+18,5.342003822327e+00,1.620980143547e+00,-3.640879318118e-02
1.5659686447799923e+18,5.341242790222e+00,1.616121530533e+00,-4.119058698416e-02
1.5659686447934666e+18,5.344414234161e+00,1.613117337227e+00,-4.287776350975e-02
1.5659686448108285e+18,5.345365047455e+00,1.612253308296e+00,-4.711559414864e-02
1.5659686448337518e+18,5.345479011536e+00,1.608286380768e+00,-4.996723309159e-02
1.5659686448515569e+18,5.348836421967e+00,1.600878834724e+00,-4.789337515831e-02
1.5659686448708355e+18,5.352488994598e+00,1.592134594917e+00,-4.306783527136e-02
1.5659686448934697e+18,5.350503921509e+00,1.582773566246e+00,-3.665175288916e-02
1.5659686449108626e+18,5.341966629028e+00,1.573626041412e+00,-3.350901603699e-02
1.5659686449308116e+18,5.338580131531e+00,1.566481709480e+00,-2.866167202592e-02
1.5659686449508442e+18,5.334077835083e+00,1.557018041611e+00,-2.501483075321e-02
1.5659686449708664e+18,5.333117008209e+00,1.544026136398e+00,-2.048159204423e-02
1.5659686449939118e+18,5.336094856262e+00,1.534280300140e+00,-2.280012704432e-02
1.565968645010761e+18,5.333073139191e+00,1.521902322769e+00,-2.856785804033e-02
1.5659686450308145e+18,5.328992843628e+00,1.510927081108e+00,-3.254036977887e-02
1.5659686450515937e+18,5.322457313538e+00,1.503168821335e+00,-3.499955683947e-02
1.5659686450716224e+18,5.310660839081e+00,1.494930744171e+00,-3.848508372903e-02
1.5659686450937892e+18,5.294247150421e+00,1.483972668648e+00,-4.205655306578e-02
1.5659686451108088e+18,5.276900291443e+00,1.470224380493e+00,-4.448842257261e-02
1.565968645130812e+18,5.258772373199e+00,1.451845407486e+00,-4.497508332133e-02
1.5659686451508652e+18,5.243204116821e+00,1.436363458633e+00,-4.393554478884e-02
1.5659686451715692e+18,5.230594158173e+00,1.421839952469e+00,-4.504501819611e-02
1.5659686451935296e+18,5.216997146606e+00,1.410158991814e+00,-4.722332954407e-02
1.565968645213241e+18,5.202701091766e+00,1.401440382004e+00,-4.506373405457e-02
1.5659686452308324e+18,5.188570976257e+00,1.392706632614e+00,-4.338499531150e-02
1.565968645251584e+18,5.173352241516e+00,1.381143569946e+00,-4.543596506119e-02
1.5659686452709102e+18,5.151972293854e+00,1.368283867836e+00,-5.039817094803e-02
1.5659686452951555e+18,5.126287460327e+00,1.350099802017e+00,-4.997398704290e-02
1.5659686453107994e+18,5.095571041107e+00,1.332121610641e+00,-5.083435773849e-02
1.5659686453307633e+18,5.067088127136e+00,1.317250847816e+00,-6.057839095592e-02
1.565968645350812e+18,5.039372920990e+00,1.302293896675e+00,-7.030999660492e-02
1.5659686453707996e+18,5.010389328003e+00,1.286724567413e+00,-7.541938126087e-02
1.5659686453934935e+18,4.983367919922e+00,1.272303462029e+00,-8.148759603500e-02
1.5659686454125993e+18,4.959048748016e+00,1.256689429283e+00,-8.430138975382e-02
1.5659686454332014e+18,4.934159278870e+00,1.242475867271e+00,-8.928740024567e-02
1.5659686454518743e+18,4.903285503387e+00,1.226966738701e+00,-9.320409595966e-02
1.5659686454718344e+18,4.866419315338e+00,1.212325572968e+00,-9.323035180569e-02
1.5659686454934756e+18,4.826548099518e+00,1.197197556496e+00,-9.065364301205e-02
1.5659686455121027e+18,4.788002014160e+00,1.180294275284e+00,-9.013333916664e-02
1.5659686455311488e+18,4.745888710022e+00,1.164431810379e+00,-9.302834421396e-02
1.5659686455508088e+18,4.703097820282e+00,1.151311993599e+00,-9.463870525360e-02
1.5659686455707904e+18,4.663218021393e+00,1.134273767471e+00,-9.205126762390e-02
1.5659686455935276e+18,4.623951911926e+00,1.115940093994e+00,-8.940906822681e-02
1.5659686456108442e+18,4.583285808563e+00,1.099316358566e+00,-9.280221164227e-02
1.565968645630899e+18,4.547708988190e+00,1.086520195007e+00,-8.492968976498e-02
1.5659686456520248e+18,4.506249427795e+00,1.072798609734e+00,-7.687456160784e-02
1.5659686456708813e+18,4.465999603271e+00,1.062839269638e+00,-7.292518019676e-02
1.5659686456935022e+18,4.424201011658e+00,1.048966407776e+00,-7.182551175356e-02
1.5659686457107988e+18,4.381213665009e+00,1.031447052956e+00,-7.222808152437e-02
1.5659686457308613e+18,4.344162940979e+00,1.018000483513e+00,-7.005801796913e-02
1.5659686457507884e+18,4.304761409760e+00,1.003979682922e+00,-7.222321629524e-02
1.5659686457711414e+18,4.265950202942e+00,9.934715628624e-01,-7.955578714609e-02
1.5659686457940193e+18,4.222017765045e+00,9.804227352142e-01,-8.489841222763e-02
1.5659686458183035e+18,4.180614471436e+00,9.721769094467e-01,-8.378134667873e-02
1.565968645831566e+18,4.135457992554e+00,9.631904363632e-01,-8.289678394794e-02
1.565968645852506e+18,4.082569599152e+00,9.485165476799e-01,-7.526296377182e-02
1.5659686458719145e+18,4.032643795013e+00,9.357962608337e-01,-6.760682165623e-02
1.5659686458935107e+18,3.980361700058e+00,9.198936223984e-01,-6.170033663511e-02
1.5659686459108262e+18,3.930332183838e+00,9.091292023659e-01,-6.364689767361e-02
1.5659686459308575e+18,3.874908447266e+00,8.953982591629e-01,-6.206578388810e-02
1.5659686459507889e+18,3.827109575272e+00,8.869346380234e-01,-6.138067319989e-02
1.5659686459708293e+18,3.787203788757e+00,8.784664869308e-01,-6.199248507619e-02
1.5659686459937958e+18,3.751019954681e+00,8.688967823982e-01,-5.791588127613e-02
1.56596864601086e+18,3.713433504105e+00,8.622642755508e-01,-5.513322725892e-02
1.565968646030921e+18,3.673731088638e+00,8.535513281822e-01,-5.446004867554e-02
1.5659686460526272e+18,3.626554489136e+00,8.419217467308e-01,-5.224196612835e-02
1.5659686460708145e+18,3.573640584946e+00,8.254352211952e-01,-4.649462550879e-02
1.5659686460934894e+18,3.521064281464e+00,8.105840086937e-01,-4.166692495346e-02
1.565968646110838e+18,3.467296838760e+00,7.980386018753e-01,-5.029880627990e-02
1.5659686461330235e+18,3.414025783539e+00,7.850883007050e-01,-5.073826760054e-02
1.5659686461555494e+18,3.365737438202e+00,7.739183902740e-01,-4.847321286798e-02
1.5659686461769917e+18,3.315137386322e+00,7.602154612541e-01,-5.542277917266e-02
1.565968646194521e+18,3.273374319077e+00,7.479618787766e-01,-6.129646301270e-02
1.5659686462108357e+18,3.232526063919e+00,7.339162826538e-01,-6.357862800360e-02
1.5659686462307702e+18,3.191370964050e+00,7.208589315414e-01,-6.462717056274e-02
1.565968646254635e+18,3.155247688293e+00,7.097693085670e-01,-6.512565165758e-02
1.5659686462709274e+18,3.111644268036e+00,6.991778612137e-01,-6.940113753080e-02
1.5659686462935206e+18,3.069494962692e+00,6.900039315224e-01,-7.166769355536e-02
1.565968646310827e+18,3.028317213058e+00,6.742306351662e-01,-7.045017182827e-02
1.5659686463314706e+18,2.984451770782e+00,6.592419743538e-01,-7.377471029758e-02
1.5659686463508442e+18,2.943500995636e+00,6.455238461494e-01,-8.204951882362e-02
1.5659686463708268e+18,2.907932996750e+00,6.289545297623e-01,-8.499990403652e-02
1.5659686463935752e+18,2.876748561859e+00,6.143931150436e-01,-8.974795788527e-02
1.5659686464110308e+18,2.845617771149e+00,5.983663797379e-01,-9.692001342773e-02
1.5659686464307796e+18,2.813906669617e+00,5.885818004608e-01,-9.847003221512e-02
1.5659686464585477e+18,2.784898042679e+00,5.823749303818e-01,-1.003800630569e-01
1.5659686464710943e+18,2.757323026657e+00,5.776752233505e-01,-1.048265993595e-01
1.5659686464935035e+18,2.729427337646e+00,5.657491683960e-01,-9.980639070272e-02
1.565968646510864e+18,2.700194358826e+00,5.529976487160e-01,-1.003113687038e-01
1.5659686465308122e+18,2.671201705933e+00,5.435136556625e-01,-9.986211359501e-02
1.5659686465508946e+18,2.644347429276e+00,5.360328555107e-01,-9.167401492596e-02
1.5659686465711347e+18,2.620292186737e+00,5.297017097473e-01,-8.662396669388e-02
1.565968646594624e+18,2.595435619354e+00,5.252591371536e-01,-7.863038033247e-02
1.565968646611017e+18,2.571421861649e+00,5.176942944527e-01,-7.372574508190e-02
1.5659686466347794e+18,2.549832582474e+00,5.117012858391e-01,-7.796251028776e-02
1.5659686466517586e+18,2.530189037323e+00,5.057908296585e-01,-8.545944094658e-02
1.5659686466710536e+18,2.514223098755e+00,4.978523850441e-01,-8.901970088482e-02
1.5659686466935985e+18,2.502141475677e+00,4.924918413162e-01,-8.528845012188e-02
1.5659686467135946e+18,2.483352184296e+00,4.874582886696e-01,-8.548542857170e-02
1.565968646730823e+18,2.464099407196e+00,4.859376251698e-01,-8.830928802490e-02
1.5659686467508319e+18,2.443918704987e+00,4.832684993744e-01,-9.110146760941e-02
1.5659686467708114e+18,2.425088882446e+00,4.814518690109e-01,-8.913384377956e-02
1.5659686467935094e+18,2.405670642853e+00,4.769640862942e-01,-8.630642294884e-02
1.565968646810915e+18,2.390772819519e+00,4.739720225334e-01,-8.084993064404e-02
1.5659686468347282e+18,2.379004240036e+00,4.742827415466e-01,-7.602755725384e-02
1.5659686468517985e+18,2.368215322495e+00,4.766431748867e-01,-7.760620117188e-02
1.5659686468709005e+18,2.362087011337e+00,4.783014357090e-01,-7.871165871620e-02
1.565968646894544e+18,2.354313850403e+00,4.784302711487e-01,-7.861748337746e-02
1.565968646910834e+18,2.343452930450e+00,4.808727800846e-01,-8.013711124659e-02
1.565968646930806e+18,2.328765392303e+00,4.847452342510e-01,-8.409365266562e-02
1.5659686469509222e+18,2.313107490540e+00,4.882938861847e-01,-8.767417073250e-02
1.565968646970877e+18,2.297668218613e+00,4.896991550922e-01,-9.065786004066e-02
1.5659686469935137e+18,2.283201456070e+00,4.889129400253e-01,-9.017002582550e-02
1.565968647010848e+18,2.270818948746e+00,4.917149543762e-01,-9.374184906483e-02
1.5659686470308193e+18,2.262895345688e+00,4.949506223202e-01,-9.363518655300e-02
1.5659686470526175e+18,2.255038261414e+00,5.012468099594e-01,-9.348645806313e-02
1.5659686470712858e+18,2.249245166779e+00,5.116876959801e-01,-9.338410943747e-02
1.565968647093469e+18,2.243416547775e+00,5.234829187393e-01,-9.392227232456e-02
1.5659686471107845e+18,2.236250400543e+00,5.340679287910e-01,-9.502379596233e-02
1.565968647130835e+18,2.228389978409e+00,5.435608625412e-01,-1.016607731581e-01
1.5659686471507535e+18,2.217582225800e+00,5.480614900589e-01,-1.083134859800e-01
1.5659686471708475e+18,2.203668594360e+00,5.506602525711e-01,-1.167278587818e-01
1.5659686471934758e+18,2.191727161407e+00,5.545411705971e-01,-1.220440044999e-01
1.5659686472108083e+18,2.178886413574e+00,5.613870024681e-01,-1.280916184187e-01
1.5659686472308124e+18,2.165710210800e+00,5.725484490395e-01,-1.371483802795e-01
1.5659686472518134e+18,2.155333042145e+00,5.849518179893e-01,-1.451531797647e-01
1.5659686472708646e+18,2.147247552872e+00,5.957381129265e-01,-1.526359319687e-01
1.5659686472934853e+18,2.139422893524e+00,6.062120199203e-01,-1.598235964775e-01
1.565968647311643e+18,2.130948543549e+00,6.116727590561e-01,-1.648147404194e-01
1.56596864733089e+18,2.123342752457e+00,6.166223883629e-01,-1.704739481211e-01
1.5659686473508037e+18,2.116281986237e+00,6.247250437737e-01,-1.759923696518e-01
1.5659686473708137e+18,2.102344512939e+00,6.309977769852e-01,-1.783692836761e-01
1.5659686473944735e+18,2.086157321930e+00,6.387015581131e-01,-1.821403205395e-01
