Timestamp, latitude, longitude, altitude
1.6046098392301379e+18,4.37820120502989951206e+01,-7.94664923516982923957e+01,1.57766433715820312500e+02
1.6046098392584256e+18,4.37820122144852348356e+01,-7.94664914717180010939e+01,1.57766906738281250000e+02
1.6046098392699356e+18,4.37820123127781144490e+01,-7.94664909430202897056e+01,1.57767196655273437500e+02
1.6046098392904822e+18,4.37820124440437297153e+01,-7.94664902377972879322e+01,1.57767196655273437500e+02
1.6046098393099986e+18,4.37820125760909917290e+01,-7.94664895323013809048e+01,1.57767227172851562500e+02
1.6046098393299786e+18,4.37820127081903720523e+01,-7.94664888252807344315e+01,1.57767333984375000000e+02
1.6046098393499528e+18,4.37820129384784095805e+01,-7.94664878255404545371e+01,1.57766891479492187500e+02
1.6046098393711217e+18,4.37820130400802867143e+01,-7.94664872914735127551e+01,1.57766479492187500000e+02
1.6046098393907878e+18,4.37820131411350033090e+01,-7.94664867568073560733e+01,1.57766052246093750000e+02
1.6046098394099346e+18,4.37820133085260252415e+01,-7.94664858635494084638e+01,1.57765594482421875000e+02
1.604609839431924e+18,4.37820134085255077139e+01,-7.94664853263677457562e+01,1.57765167236328125000e+02
1.6046098394546486e+18,4.37820135417322262583e+01,-7.94664846084722285013e+01,1.57764694213867187500e+02
1.6046098394702943e+18,4.37820136751604138681e+01,-7.94664838890697780016e+01,1.57764266967773437500e+02
1.6046098394899315e+18,4.37820138081065834967e+01,-7.94664831677095122586e+01,1.57763793945312500000e+02
1.6046098395130698e+18,4.37820139405055925863e+01,-7.94664824447948205943e+01,1.57763305664062500000e+02
1.6046098395299566e+18,4.37820141050566036256e+01,-7.94664815389415082336e+01,1.57762817382812500000e+02
1.6046098395521503e+18,4.37820142841072765805e+01,-7.94664806498899309872e+01,1.57763122558593750000e+02
1.6046098395699215e+18,4.37820143801463927957e+01,-7.94664800992170086147e+01,1.57763397216796875000e+02
1.6046098396099653e+18,4.37820146039988173925e+01,-7.94664788136747830549e+01,1.57763778686523437500e+02
1.6046098396299963e+18,4.37820147637687142606e+01,-7.94664778944191994015e+01,1.57763961791992187500e+02
1.6046098396551537e+18,4.37820148596905838190e+01,-7.94664773420435608386e+01,1.57764144897460937500e+02
1.6046098396709253e+18,4.37820149875820590069e+01,-7.94664766047121133852e+01,1.57764358520507812500e+02
1.6046098396899425e+18,4.37820151149524363632e+01,-7.94664758672204811774e+01,1.57764633178710937500e+02
1.6046098397133107e+18,4.37820152416323509215e+01,-7.94664751293906874707e+01,1.57765029907226562500e+02
1.6046098397299387e+18,4.37820153670225380438e+01,-7.94664743905345005714e+01,1.57765548706054687500e+02
1.6046098397502618e+18,4.37820155880089032507e+01,-7.94664733009415868992e+01,1.57766647338867187500e+02
1.6046098400527503e+18,4.37820173915822792310e+01,-7.94664625224053366992e+01,1.57781921386718750000e+02
1.6046098400791375e+18,4.37820175083091456258e+01,-7.94664617741693604103e+01,1.57782409667968750000e+02
1.6046098400899405e+18,4.37820176532667133529e+01,-7.94664608390909421587e+01,1.57782867431640625000e+02
1.6046098401105137e+18,4.37820177683521123413e+01,-7.94664600906710489880e+01,1.57783233642578125000e+02
1.6046098401331003e+18,4.37820178541385374160e+01,-7.94664595288206925261e+01,1.57783462524414062500e+02
1.604609840150802e+18,4.37820180616283565200e+01,-7.94664584178399451275e+01,1.57784301757812500000e+02
1.6046098401705032e+18,4.37820181785766919802e+01,-7.94664576674562823655e+01,1.57785018920898437500e+02
1.6046098401907535e+18,4.37820182368880139734e+01,-7.94664572926619570126e+01,1.57785827636718750000e+02
1.6046098402100864e+18,4.37820183820279709153e+01,-7.94664563557206236055e+01,1.57786544799804687500e+02
1.604609840230349e+18,4.37820184685439457439e+01,-7.94664557931227335530e+01,1.57787261962890625000e+02
1.6046098402527383e+18,4.37820185837726398859e+01,-7.94664550421695281557e+01,1.57787872314453125000e+02
1.6046098402735887e+18,4.37820187272320424654e+01,-7.94664541027364066395e+01,1.57788345336914062500e+02
1.6046098402901187e+18,4.37820188130836100981e+01,-7.94664535390290751593e+01,1.57788864135742187500e+02
1.604609840310222e+18,4.37820189546409963555e+01,-7.94664525994239028250e+01,1.57789550781250000000e+02
1.604609840329945e+18,4.37820190666128041812e+01,-7.94664518466849187917e+01,1.57790435791015625000e+02
1.604609840350033e+18,4.37820192181232314965e+01,-7.94664509705550443641e+01,1.57790832519531250000e+02
1.604609840370019e+18,4.37820192994021297750e+01,-7.94664504163817611015e+01,1.57791137695312500000e+02
1.60460984041026e+18,4.37820194885361289039e+01,-7.94664491229547991225e+01,1.57791717529296875000e+02
1.604609840431051e+18,4.37820195961827920428e+01,-7.94664483835943258327e+01,1.57792022705078125000e+02
1.6046098404530196e+18,4.37820197027481654573e+01,-7.94664476438719447060e+01,1.57792358398437500000e+02
1.6046098404700541e+18,4.37820198087403298359e+01,-7.94664469035147789100e+01,1.57792617797851562500e+02
1.6046098404901194e+18,4.37820199147455184630e+01,-7.94664461621845958916e+01,1.57792831420898437500e+02
1.6046098405098747e+18,4.37820200472617742093e+01,-7.94664452336975415392e+01,1.57792953491210937500e+02
1.6046098405307364e+18,4.37820201262608534876e+01,-7.94664446755314770598e+01,1.57792968750000000000e+02
1.604609840552745e+18,4.37820202563800435769e+01,-7.94664437403581302988e+01,1.57792907714843750000e+02
1.6046098405699302e+18,4.37820203540215402427e+01,-7.94664430937692429779e+01,1.57792785644531250000e+02
1.6046098405900006e+18,4.37820204285651968235e+01,-7.94664425436362051869e+01,1.57792572021484375000e+02
1.6046098406300247e+18,4.37820206492128463083e+01,-7.94664408926853695903e+01,1.57791992187500000000e+02
