Timestamp, x, y, z, w
1.5659686799717135e+18,1.089296304476e-02,-5.278619364616e-03,8.177730938145e-01,5.754134570609e-01
1.5659686799797018e+18,1.092741048781e-02,-4.954206972379e-03,8.177512807849e-01,5.754466876332e-01
1.5659686799942858e+18,1.101228133348e-02,-4.767705393779e-03,8.177867217905e-01,5.753962776281e-01
1.5659686799996774e+18,1.099836941465e-02,-4.421073674328e-03,8.177882721877e-01,5.753971079611e-01
1.5659686800205222e+18,1.113055571993e-02,-3.994139080711e-03,8.177935624701e-01,5.753901691591e-01
1.5659686800227333e+18,1.098597325955e-02,-3.667871449639e-03,8.177749012990e-01,5.754216418558e-01
1.5659686800318052e+18,1.087907889443e-02,-3.528704075133e-03,8.177667042352e-01,5.754361922352e-01
1.5659686800432026e+18,1.064004950477e-02,-3.339824242756e-03,8.177250752285e-01,5.755009437552e-01
1.5659686800517253e+18,1.065402322897e-02,-3.163586986351e-03,8.177415219510e-01,5.754783113061e-01
1.5659686800597215e+18,1.054070194678e-02,-2.990443752760e-03,8.177078132480e-01,5.755292199374e-01
1.5659686800721142e+18,1.070227056968e-02,-2.812460264775e-03,8.177409098943e-01,5.754801089153e-01
1.5659686800796828e+18,1.072386083308e-02,-2.648528518489e-03,8.177691645169e-01,5.754403337192e-01
1.5659686800943898e+18,1.021728587367e-02,-2.913385833194e-03,8.178662783989e-01,5.753102379675e-01
1.565968680099714e+18,1.058941838854e-02,-2.498112272922e-03,8.178491668519e-01,5.753297871072e-01
1.5659686801145316e+18,1.068709184499e-02,-1.974434538827e-03,8.178143810421e-01,5.753794624740e-01
1.5659686801197125e+18,1.079097340566e-02,-1.377348456999e-03,8.178083671187e-01,5.753878105025e-01
1.5659686801317363e+18,1.093957999145e-02,-9.747690168076e-04,8.178180361870e-01,5.753720840483e-01
1.5659686801396836e+18,1.096662449558e-02,-5.800374080472e-04,8.178130601397e-01,5.753791752998e-01
1.5659686801530972e+18,1.067683928389e-02,-9.315190586107e-04,8.178488878944e-01,5.753332373026e-01
1.565968680160375e+18,1.098216970463e-02,6.602633266440e-05,8.177995577645e-01,5.753983584520e-01
1.5659686801718858e+18,1.061176687082e-02,2.960977294400e-04,8.177843304336e-01,5.754268777414e-01
1.5659686801797202e+18,1.063314911198e-02,7.478737695082e-04,8.177415884680e-01,5.754868124594e-01
1.5659686801938662e+18,1.024369190289e-02,1.030248379014e-03,8.177689278409e-01,5.754545907563e-01
1.5659686801997647e+18,1.008807434088e-02,1.223941060878e-03,8.178569605018e-01,5.753318389270e-01
1.5659686802118625e+18,1.021964363260e-02,1.595764298429e-03,8.178993456727e-01,5.752683484849e-01
1.5659686802197071e+18,1.063295623332e-02,2.035384279985e-03,8.179853083810e-01,5.751372294727e-01
1.5659686802317228e+18,1.076961491235e-02,2.398706872735e-03,8.179680360279e-01,5.751578510607e-01
1.5659686802398508e+18,1.082117286896e-02,2.826880373595e-03,8.179796504034e-01,5.751384202877e-01
1.5659686802517696e+18,1.060686168727e-02,2.934381313147e-03,8.179824615975e-01,5.751378760005e-01
1.5659686802599764e+18,1.093729170399e-02,3.341876796885e-03,8.179922651867e-01,5.751155202256e-01
1.5659686802728676e+18,1.100428618299e-02,3.689301843714e-03,8.179957595981e-01,5.751071482925e-01
1.5659686802799324e+18,1.108530080543e-02,3.943113830854e-03,8.179864457573e-01,5.751171554707e-01
1.5659686803011246e+18,1.089143351494e-02,3.748821363291e-03,8.179969036559e-01,5.751072844468e-01
1.5659686803024817e+18,1.086471892676e-02,3.948798890587e-03,8.180050320494e-01,5.750948899198e-01
1.5659686803132024e+18,1.086847543451e-02,4.251569183956e-03,8.179894226188e-01,5.751148623406e-01
1.5659686803197048e+18,1.094840674048e-02,4.516146328376e-03,8.180098530790e-01,5.750822698344e-01
1.5659686803316342e+18,1.084589278853e-02,4.752902899968e-03,8.180145189743e-01,5.750756674307e-01
1.5659686803397012e+18,1.081279942601e-02,4.755395224980e-03,8.180520089665e-01,5.750229388561e-01
1.5659686803517484e+18,1.072664190987e-02,4.922517467617e-03,8.181078704246e-01,5.749436670878e-01
1.5659686803596836e+18,1.097531792031e-02,5.090543121542e-03,8.181586485965e-01,5.748652489880e-01
1.5659686803745329e+18,1.136468688148e-02,5.577061931037e-03,8.182032124727e-01,5.747897384015e-01
1.5659686803796995e+18,1.154907483399e-02,5.711456925616e-03,8.181980393742e-01,5.747921071957e-01
1.5659686803944655e+18,1.156999235625e-02,5.854670513508e-03,8.182794500462e-01,5.746743423384e-01
1.5659686803996767e+18,1.159977612076e-02,6.096102428161e-03,8.183111906220e-01,5.746260332007e-01
1.5659686804154913e+18,1.143096200756e-02,5.987247248879e-03,8.183207386424e-01,5.746169634510e-01
1.5659686804196836e+18,1.182933468592e-02,6.253404192541e-03,8.182858433634e-01,5.746557581091e-01
1.5659686804321807e+18,1.218821543609e-02,6.404453406005e-03,8.182173882007e-01,5.747440613240e-01
1.5659686804397117e+18,1.249755670290e-02,6.843279883572e-03,8.181638098575e-01,5.748086297511e-01
1.5659686804527974e+18,1.222141507721e-02,6.889978682407e-03,8.180154142443e-01,5.750251709847e-01
1.5659686804597417e+18,1.274841314906e-02,6.711388269563e-03,8.180911102098e-01,5.749081410325e-01
1.5659686804721556e+18,1.281320656373e-02,6.457427274499e-03,8.180665942436e-01,5.749444936280e-01
1.5659686804798228e+18,1.326621857088e-02,6.612166089695e-03,8.181180719881e-01,5.748592062331e-01
1.565968680494426e+18,1.315256151433e-02,6.543479810226e-03,8.181645801081e-01,5.747964099176e-01
1.5659686804996803e+18,1.336910099656e-02,6.492052339020e-03,8.181972631086e-01,5.747454732633e-01
1.5659686805117094e+18,1.328313705127e-02,6.577291126102e-03,8.182405903989e-01,5.746848125148e-01
1.5659686805196762e+18,1.323476164758e-02,6.518619076571e-03,8.182986570144e-01,5.746039128112e-01
1.5659686805318277e+18,1.353318608743e-02,6.502787694050e-03,8.183514590585e-01,5.745219369905e-01
1.565968680539731e+18,1.390612651352e-02,6.578351630298e-03,8.183794974271e-01,5.744722300741e-01
1.5659686805523438e+18,1.448488332581e-02,6.901873724994e-03,8.183333978759e-01,5.745198014125e-01
1.5659686805596908e+18,1.450030211079e-02,7.088823943470e-03,8.183565710198e-01,5.744841272677e-01
1.5659686805719828e+18,1.454699413259e-02,7.061474388829e-03,8.183319907389e-01,5.745182969014e-01
1.5659686805797284e+18,1.449527905085e-02,6.881126079564e-03,8.183487967600e-01,5.744978536345e-01
1.5659686805938378e+18,1.450135781735e-02,6.931265417420e-03,8.183770807482e-01,5.744568059369e-01
1.5659686806030218e+18,1.462659680102e-02,6.864495905499e-03,8.183671319270e-01,5.744686055334e-01
1.565968680612345e+18,1.394811491716e-02,6.498844542758e-03,8.182966120713e-01,5.745901755012e-01
1.5659686806197558e+18,1.486382998145e-02,7.025682288313e-03,8.182887765593e-01,5.745721751911e-01
1.5659686806341957e+18,1.490010628428e-02,6.969940804024e-03,8.182800023167e-01,5.745844103059e-01
1.5659686806397443e+18,1.503247672658e-02,6.977091933731e-03,8.182367239635e-01,5.746425048576e-01
1.5659686806520673e+18,1.532582773473e-02,6.957320986945e-03,8.182232434795e-01,5.746541903778e-01
1.565968680659733e+18,1.512538437904e-02,6.620158636923e-03,8.182372573126e-01,5.746435303669e-01
1.5659686806720108e+18,1.506450681177e-02,6.443162784122e-03,8.182170262494e-01,5.746759471593e-01
1.5659686806798912e+18,1.497831142038e-02,6.533024359618e-03,8.182423103479e-01,5.746411848591e-01
1.5659686806972357e+18,1.459742141116e-02,6.415953232680e-03,8.182627901651e-01,5.746231435153e-01
1.56596868070027e+18,1.444109284355e-02,6.334955560401e-03,8.182436035950e-01,5.746553126452e-01
1.5659686807152801e+18,1.416198915236e-02,5.960207519167e-03,8.182093892800e-01,5.747149809111e-01
1.565968680719799e+18,1.438572785514e-02,5.993778303194e-03,8.181685106920e-01,5.747672690471e-01
1.5659686807326024e+18,1.426141205959e-02,5.886490903310e-03,8.181636764660e-01,5.747783571626e-01
1.5659686807453376e+18,1.466053953931e-02,5.878479296726e-03,8.181949378117e-01,5.747238952758e-01
1.5659686807545272e+18,1.463466649471e-02,5.673641205863e-03,8.182135741558e-01,5.747000812592e-01
1.5659686807596915e+18,1.467968016243e-02,5.574438238969e-03,8.182100520538e-01,5.747049184989e-01
1.5659686807754747e+18,1.449315415410e-02,5.166511734573e-03,8.182175134545e-01,5.747028417500e-01
1.5659686807796695e+18,1.435851791473e-02,5.115823783050e-03,8.182112890338e-01,5.747155364247e-01
1.5659686807942226e+18,1.431642702133e-02,5.112846919426e-03,8.182299002267e-01,5.746901157048e-01
1.5659686807996956e+18,1.432698537406e-02,5.459128629875e-03,8.182478669196e-01,5.746610859335e-01
1.5659686808154732e+18,1.441680894742e-02,5.441689790845e-03,8.182067082992e-01,5.747176055474e-01
1.5659686808198285e+18,1.472776673235e-02,5.808272859364e-03,8.181832108880e-01,5.747395847464e-01
1.5659686808358756e+18,1.451099420477e-02,5.520698909038e-03,8.181422568246e-01,5.748062286794e-01
1.5659686808397604e+18,1.444928694837e-02,5.369103250137e-03,8.181766156744e-01,5.747603121306e-01
1.565968680855411e+18,1.408675301857e-02,4.804603740896e-03,8.182077544838e-01,5.747299797947e-01
1.5659686808657446e+18,1.413166671664e-02,4.616921088870e-03,8.182504394356e-01,5.746696428374e-01
1.5659686808719926e+18,1.453527171666e-02,4.510013464331e-03,8.182140169290e-01,5.747122829344e-01
1.565968680888329e+18,1.413617776292e-02,4.343948266673e-03,8.182378154156e-01,5.746896345121e-01
1.5659686808942927e+18,1.386046766078e-02,4.162726072611e-03,8.182023004796e-01,5.747482532707e-01
1.565968680899675e+18,1.357260827592e-02,4.164688822706e-03,8.181991538198e-01,5.747595883152e-01
1.5659686809119322e+18,1.310827051838e-02,3.531480141105e-03,8.181734358380e-01,5.748112131657e-01
1.5659686809197343e+18,1.282870462241e-02,3.508863762908e-03,8.182145216540e-01,5.747591745830e-01
1.5659686809317002e+18,1.271986046609e-02,3.396337326578e-03,8.182646391741e-01,5.746909172066e-01
1.5659686809397087e+18,1.282776868374e-02,3.473963261515e-03,8.182770897338e-01,5.746703266627e-01
1.5659686809519043e+18,1.277504336489e-02,3.562291723471e-03,8.182786000530e-01,5.746688098722e-01
1.5659686809597082e+18,1.266665351000e-02,3.748752896443e-03,8.182819494391e-01,5.746652538328e-01
1.5659686809720072e+18,1.244007471629e-02,3.883614475891e-03,8.183273738119e-01,5.746046217616e-01
1.5659686809797775e+18,1.230589206182e-02,4.110096605889e-03,8.183699047522e-01,5.745453603697e-01
1.5659686809938376e+18,1.186416572291e-02,4.028070597446e-03,8.184095870333e-01,5.744987067618e-01
1.5659686809997568e+18,1.149567935852e-02,3.977624172930e-03,8.184315281967e-01,5.744752923457e-01
1.5659686810140314e+18,1.092343835693e-02,3.686404806734e-03,8.184485420877e-01,5.744641615180e-01
1.5659686810212928e+18,1.029931057706e-02,3.579761389357e-03,8.184635167415e-01,5.744550298093e-01
1.5659686810318986e+18,9.881314651234e-03,3.717162072664e-03,8.184929426053e-01,5.744195724662e-01
1.5659686810397998e+18,9.379988710341e-03,3.606409072063e-03,8.185257694864e-01,5.743819063237e-01
1.565968681052682e+18,9.414937025260e-03,3.682751710481e-03,8.186628880872e-01,5.741853986035e-01
1.5659686810628454e+18,9.117872022192e-03,3.658719369564e-03,8.185763329236e-01,5.743137342600e-01
1.5659686810720312e+18,8.921792432556e-03,3.749303078118e-03,8.185244280783e-01,5.743902027240e-01
1.5659686810801347e+18,8.378033665553e-03,3.480218122836e-03,8.185104830036e-01,5.744199559965e-01
1.565968681094028e+18,8.217121077275e-03,3.494564525398e-03,8.184639061776e-01,5.744885562172e-01
1.5659686811028186e+18,7.885674988755e-03,3.503107590563e-03,8.184831198196e-01,5.744657752534e-01
1.5659686811119785e+18,7.812954790265e-03,3.713133443314e-03,8.184627538511e-01,5.744944655399e-01
1.5659686811197015e+18,7.244415493337e-03,3.433734548416e-03,8.185257563357e-01,5.744138874768e-01
1.5659686811351094e+18,6.909845475800e-03,3.476738753058e-03,8.184849993637e-01,5.744758238079e-01
1.5659686811397192e+18,6.175647218779e-03,3.069295379126e-03,8.185058488706e-01,5.744568009623e-01
1.5659686811516314e+18,5.945127754359e-03,3.248964779491e-03,8.185601853918e-01,5.743808166845e-01
1.565968681159772e+18,5.805707063729e-03,3.059335835610e-03,8.185860111863e-01,5.743464777639e-01
1.5659686811719332e+18,6.037518021209e-03,3.459358524897e-03,8.186335676251e-01,5.742740314277e-01
1.5659686811797248e+18,6.117100092362e-03,3.607290823923e-03,8.186546844291e-01,5.742421755685e-01
1.5659686811938207e+18,6.108370021851e-03,3.658648751738e-03,8.186843657291e-01,5.741996267986e-01
1.5659686812017103e+18,5.580726481517e-03,3.432735508428e-03,8.186848405629e-01,5.742057154464e-01
1.5659686812117647e+18,5.086907693685e-03,3.259498008999e-03,8.186936790060e-01,5.741987103769e-01
1.5659686812196864e+18,4.622049475499e-03,2.983412324505e-03,8.187716068844e-01,5.740930165657e-01
1.5659686812323592e+18,4.349489938017e-03,2.854524721381e-03,8.187864291167e-01,5.740746616254e-01
1.5659686812430275e+18,4.247284165216e-03,3.017908866411e-03,8.188852606448e-01,5.739336047854e-01
1.5659686812522506e+18,3.931934866822e-03,2.817342509551e-03,8.188667714628e-01,5.739632506211e-01
1.5659686812600305e+18,3.659066056370e-03,2.647466293984e-03,8.189088579941e-01,5.739058149702e-01
1.5659686812717174e+18,3.559145537111e-03,2.879001516377e-03,8.189328046438e-01,5.738711574139e-01
1.565968681279918e+18,3.278399197497e-03,2.629539096580e-03,8.189320752664e-01,5.738750680442e-01
1.5659686812938289e+18,3.302888187591e-03,2.955759145633e-03,8.189748772368e-01,5.738122557705e-01
1.5659686812997181e+18,3.494826533773e-03,2.800136572072e-03,8.189375579624e-01,5.738651597555e-01
1.565968681311732e+18,3.255647718749e-03,2.637348782441e-03,8.189307580251e-01,5.738770414556e-01
1.5659686813196887e+18,3.026249382968e-03,2.446174703434e-03,8.188931681457e-01,5.739327810888e-01
1.565968681332403e+18,2.891405655895e-03,2.515743845226e-03,8.189128425868e-01,5.739051028285e-01
1.5659686813397097e+18,2.719976783433e-03,2.621907898429e-03,8.189617203991e-01,5.738357150319e-01
1.5659686813518216e+18,2.648383047028e-03,2.747665609061e-03,8.189603311789e-01,5.738374441916e-01
1.5659686813597504e+18,2.763872519323e-03,3.184563268720e-03,8.190127266391e-01,5.737598567073e-01
1.5659686813717494e+18,2.519331141932e-03,3.226407081669e-03,8.189966158226e-01,5.737837454469e-01
1.5659686813796803e+18,2.449099383109e-03,3.349983374019e-03,8.190813441281e-01,5.736623843559e-01
1.5659686813947133e+18,2.144006974248e-03,3.158373374505e-03,8.190708859133e-01,5.736796246696e-01
1.5659686813996961e+18,2.180962810051e-03,3.202446820554e-03,8.191131349558e-01,5.736189152028e-01
1.5659686814121308e+18,2.016517442012e-03,2.961841287187e-03,8.190990049997e-01,5.736409862990e-01
1.565968681420143e+18,2.464588073314e-03,3.297578025836e-03,8.191382148043e-01,5.735814125580e-01
1.565968681434119e+18,2.568012659226e-03,3.269909127871e-03,8.191255002763e-01,5.735992745833e-01
1.565968681446919e+18,3.009585423369e-03,3.628446409596e-03,8.191182897314e-01,5.736052686297e-01
1.5659686814516777e+18,2.957901132242e-03,3.505071632976e-03,8.191316198645e-01,5.735872685406e-01
1.5659686814596733e+18,3.703858750818e-03,3.912057084321e-03,8.191469462825e-01,5.735584169339e-01
1.5659686814716856e+18,4.113531313676e-03,4.317796672649e-03,8.191710033165e-01,5.735183543858e-01
1.5659686814802941e+18,4.427812387855e-03,4.627838968062e-03,8.191958346900e-01,5.734781268806e-01
1.5659686814939464e+18,4.878208526476e-03,5.053308473503e-03,8.192034291107e-01,5.734600325116e-01
1.5659686815003064e+18,5.247889673138e-03,5.255374139558e-03,8.192231174046e-01,5.734268258519e-01
1.565968681511936e+18,5.600362779525e-03,5.629574710987e-03,8.192121185329e-01,5.734356534732e-01
1.5659686815197084e+18,5.951003020470e-03,5.998278301463e-03,8.192527944165e-01,5.733702687280e-01
1.5659686815320476e+18,6.023183288964e-03,5.909687296258e-03,8.192828055631e-01,5.733275515513e-01
1.5659686815420544e+18,6.416960181375e-03,6.536742754415e-03,8.193280508257e-01,5.732518109403e-01
1.5659686815517412e+18,6.226781236474e-03,6.347735740879e-03,8.193736116669e-01,5.731909088168e-01
1.5659686815672415e+18,6.599662611295e-03,6.506440231073e-03,8.193898938348e-01,5.731616810032e-01
1.5659686815810621e+18,6.783527615137e-03,6.652092227611e-03,8.194183303685e-01,5.731172072780e-01
1.5659686815815135e+18,6.874992505862e-03,6.549854478754e-03,8.193716146089e-01,5.731840813016e-01
1.5659686815937994e+18,6.933356411584e-03,6.781006078618e-03,8.194126727881e-01,5.731219924237e-01
1.5659686815996948e+18,6.721142612954e-03,6.199355631533e-03,8.194038594266e-01,5.731437074491e-01
1.565968681615843e+18,6.601722072939e-03,6.111099451441e-03,8.194248514744e-01,5.731160305866e-01
1.5659686816196636e+18,6.285886700103e-03,5.734979962892e-03,8.194850399768e-01,5.730374044401e-01
1.5659686816332493e+18,6.274685605700e-03,5.530575970999e-03,8.195537705765e-01,5.729412344942e-01
1.5659686816397133e+18,6.488332366847e-03,5.687592117986e-03,8.196173102770e-01,5.728464170554e-01
1.5659686816520348e+18,6.771543381591e-03,5.794717868648e-03,8.195759974356e-01,5.729011711216e-01
1.5659686816596516e+18,6.890057929174e-03,6.123107565224e-03,8.196031081181e-01,5.728575563075e-01
1.5659686816716718e+18,6.803185850678e-03,5.953538205684e-03,8.195721551400e-01,5.729046644637e-01
1.565968681679887e+18,6.825519753703e-03,6.018515261406e-03,8.196171773534e-01,5.728393076085e-01
1.5659686816944701e+18,6.692737755317e-03,6.176616879456e-03,8.196024513598e-01,5.728602607881e-01
1.5659686816997207e+18,6.800234169249e-03,6.046786864319e-03,8.196012888062e-01,5.728620432278e-01
1.5659686817121398e+18,7.015447717375e-03,6.464782737536e-03,8.196109697067e-01,5.728410324112e-01
1.5659686817196687e+18,7.089315704660e-03,6.434876072845e-03,8.195476996928e-01,5.729309748138e-01
1.565968681732007e+18,6.988063128366e-03,6.672261238174e-03,8.195703029621e-01,5.728971691380e-01
1.5659686817396918e+18,6.885437325797e-03,6.490796135758e-03,8.195259600007e-01,5.729639266160e-01
1.5659686817518252e+18,6.704676224524e-03,6.627375721354e-03,8.195882708176e-01,5.728753717398e-01
1.5659686817598556e+18,6.617627507553e-03,6.704206312801e-03,8.196541970801e-01,5.727811605080e-01
1.5659686817751442e+18,6.363392173343e-03,6.678413511336e-03,8.196982708800e-01,5.727212679387e-01
1.5659686817797197e+18,6.530886735074e-03,7.058765815578e-03,8.197568511080e-01,5.726309687792e-01
1.565968681793858e+18,6.543737101486e-03,7.295048270701e-03,8.197472628470e-01,5.726415867105e-01
1.5659686817997166e+18,6.528664099991e-03,7.286930778023e-03,8.198115636711e-01,5.725498032976e-01
1.5659686818118216e+18,6.491778512236e-03,7.342126506001e-03,8.197565453389e-01,5.726282881278e-01
1.5659686818197156e+18,6.111597589156e-03,7.061675226346e-03,8.197958031035e-01,5.725797956022e-01
1.5659686818319007e+18,5.984543883919e-03,7.069945643057e-03,8.197341024683e-01,5.726693656496e-01
1.5659686818397645e+18,5.441290765070e-03,6.611720018641e-03,8.197651652703e-01,5.726357929108e-01
1.5659686818523942e+18,5.616078893224e-03,6.656226318692e-03,8.197280586354e-01,5.726867068433e-01
1.5659686818597763e+18,4.975012983047e-03,6.413231561667e-03,8.197934281384e-01,5.726018292740e-01
1.565968681875064e+18,4.659491340625e-03,6.076713508832e-03,8.197945128782e-01,5.726066008598e-01
1.5659686818797573e+18,4.268714554402e-03,6.113769388505e-03,8.197944772374e-01,5.726093039682e-01
1.5659686818946028e+18,4.041810726079e-03,6.086542517426e-03,8.198115492733e-01,5.725867981751e-01
1.5659686818997e+18,3.438550343168e-03,5.633545073132e-03,8.198327658360e-01,5.725649968372e-01
1.5659686819117924e+18,3.572014292695e-03,5.650810847322e-03,8.198542582191e-01,5.725332342586e-01
1.5659686819196882e+18,2.733417783813e-03,5.062519383913e-03,8.199158764899e-01,5.724551116065e-01
1.5659686819321628e+18,2.542862941287e-03,4.930043084310e-03,8.199244508413e-01,5.724448649747e-01
1.5659686819396877e+18,2.400206461619e-03,4.997850499699e-03,8.199196425991e-01,5.724517797854e-01
1.5659686819517435e+18,1.973663548674e-03,5.057436596368e-03,8.199280508858e-01,5.724408426710e-01
1.565968681959716e+18,1.686243363563e-03,5.147845649522e-03,8.199713322333e-01,5.723789571465e-01
1.5659686819724828e+18,1.307015256408e-03,4.730082182649e-03,8.199827085908e-01,5.723672559168e-01
1.5659686819797407e+18,1.207049590862e-03,5.135793777525e-03,8.200055744642e-01,5.723312192263e-01
1.5659686819948086e+18,9.506830408660e-04,5.108098040789e-03,8.199744241936e-01,5.723765781411e-01
1.565968681999691e+18,1.061881550785e-03,5.610108377304e-03,8.199516615446e-01,5.724042905340e-01
1.5659686820117778e+18,8.517806791889e-04,5.736918541898e-03,8.199150491584e-01,5.724558274653e-01
1.565968682019721e+18,6.669949674626e-04,6.055010017618e-03,8.198861202261e-01,5.724942286452e-01
1.565968682031703e+18,3.522639950948e-04,6.329969563190e-03,8.198608631447e-01,5.725277045515e-01
1.5659686820408796e+18,1.192222287946e-04,6.267319462741e-03,8.198738693343e-01,5.725098644352e-01
1.5659686820518554e+18,-4.877809377849e-04,6.155042250931e-03,8.199066833284e-01,5.724638924492e-01
1.5659686820597304e+18,-2.840088445531e-04,6.471553450966e-03,8.199354673823e-01,5.724193110504e-01
1.5659686820717258e+18,-2.963246023665e-04,6.468370106619e-03,8.199460015476e-01,5.724042513172e-01
1.565968682080318e+18,-3.912649520631e-04,6.491104494465e-03,8.199545097973e-01,5.723917490123e-01
1.5659686820960312e+18,-2.830891717573e-04,6.401022656723e-03,8.199370876150e-01,5.724177837234e-01
1.5659686820996892e+18,-4.744770128346e-04,6.461329190306e-03,8.199024737646e-01,5.724665576357e-01
1.5659686821133512e+18,-5.301266780593e-04,6.453313667082e-03,8.198846812364e-01,5.724920813272e-01
1.565968682119733e+18,-6.367904391451e-04,6.499754542804e-03,8.198656299783e-01,5.725187302343e-01
1.5659686821317463e+18,-6.808885769679e-04,6.408063652659e-03,8.198962687762e-01,5.724758349116e-01
1.5659686821397176e+18,-8.807200890823e-04,6.016395941155e-03,8.198905535909e-01,5.724879976423e-01
1.5659686821600072e+18,-7.476771641645e-04,6.160826563048e-03,8.199037523418e-01,5.724677476424e-01
1.5659686821632824e+18,-8.449013588692e-04,5.928730318873e-03,8.198204082643e-01,5.725894117881e-01
1.565968682173106e+18,-1.377655446378e-03,5.370238378421e-03,8.196421636413e-01,5.728490081921e-01
1.5659686821797588e+18,-1.106113033736e-03,5.797900640136e-03,8.197214557065e-01,5.727319581764e-01
1.5659686821938796e+18,-1.303472275489e-03,5.327900935618e-03,8.197555825433e-01,5.726872613571e-01
1.565968682199682e+18,-1.207209137075e-03,5.411191697996e-03,8.197688977020e-01,5.726676313630e-01
1.5659686822176118e+18,-1.235735531624e-03,5.156185584136e-03,8.198187757434e-01,5.725985169790e-01
1.5659686822196943e+18,-9.882286811759e-04,5.163667570673e-03,8.198750994747e-01,5.725182802345e-01
1.565968682232009e+18,-5.721039429641e-04,5.310691136347e-03,8.198917082399e-01,5.724937170103e-01
1.5659686822397404e+18,-4.537414207826e-04,5.310755821269e-03,8.199168313172e-01,5.724578409928e-01
1.5659686822518116e+18,1.768866950837e-04,5.954676126750e-03,8.198679275317e-01,5.725216956135e-01
1.565968682260054e+18,-1.379041629934e-04,5.966002151642e-03,8.199115591603e-01,5.724591015575e-01
1.5659686822722404e+18,-3.486499063122e-05,5.930989466691e-03,8.199296754855e-01,5.724335327413e-01
1.5659686822798423e+18,-3.234046199007e-05,6.174803018228e-03,8.199397361249e-01,5.724165440352e-01
1.5659686822939182e+18,-9.164963434633e-06,6.191744456158e-03,8.200222649893e-01,5.722981278480e-01
1.5659686823001928e+18,7.731377713284e-05,6.380510090043e-03,8.200419097211e-01,5.722679000385e-01
1.5659686823124045e+18,2.338485005268e-04,6.589650665848e-03,8.200745431796e-01,5.722187216859e-01
1.5659686823197066e+18,2.596120700174e-04,6.584557248609e-03,8.200001986165e-01,5.723253012722e-01
1.5659686823316797e+18,2.669110385558e-04,6.680318273751e-03,8.200306524743e-01,5.722805527963e-01
1.5659686823460567e+18,3.034296393515e-04,6.995451342846e-03,8.199304824857e-01,5.724202787129e-01
1.565968682351738e+18,1.081761444519e-04,6.727999978207e-03,8.199451071196e-01,5.724026062351e-01
1.5659686823663186e+18,2.352913708868e-04,7.003366093706e-03,8.198977979856e-01,5.724670281856e-01
1.5659686823723287e+18,1.552387008431e-05,6.810214397375e-03,8.199069732787e-01,5.724562654980e-01
1.5659686823830277e+18,9.088769826524e-05,7.257010595925e-03,8.198911977018e-01,5.724733631076e-01
1.565968682395275e+18,5.021533719058e-05,7.511159982216e-03,8.198685366849e-01,5.725025436697e-01
1.565968682399714e+18,-3.785379445802e-05,7.750915584117e-03,8.198735304130e-01,5.724921973291e-01
1.5659686824145009e+18,-5.176587285561e-05,8.084256867653e-03,8.198212673658e-01,5.725624260165e-01
