Timestamp, vel x, vel y, vel z
1.5659687082515843e+18,-4.031140804291e-01,5.600288391113e+00,3.312030062079e-02
1.5659687082749742e+18,-4.462608695030e-01,5.572442531586e+00,2.779901772738e-02
1.5659687082997164e+18,-4.888716340065e-01,5.543864250183e+00,2.516414225101e-02
1.5659687083131064e+18,-5.285938978195e-01,5.523180484772e+00,1.529800146818e-02
1.565968708332013e+18,-5.665100216866e-01,5.507157325745e+00,8.770443499088e-03
1.565968708351594e+18,-6.027467250824e-01,5.494514465332e+00,1.066879183054e-02
1.565968708387749e+18,-6.391410827637e-01,5.482171535492e+00,4.124395549297e-03
1.565968708394713e+18,-6.710330843925e-01,5.466912746429e+00,-2.582989633083e-03
1.5659687084149816e+18,-6.988413333893e-01,5.448703765869e+00,-9.973987936974e-03
1.5659687084317583e+18,-7.333143949509e-01,5.426959514618e+00,-1.621238887310e-02
1.5659687084538437e+18,-7.714651226997e-01,5.409620761871e+00,-2.153360843658e-02
1.565968708486955e+18,-8.102130889893e-01,5.393742561340e+00,-2.554232627153e-02
1.5659687084984532e+18,-8.557730913162e-01,5.377073287964e+00,-3.132776170969e-02
1.5659687085116193e+18,-9.071739912033e-01,5.361544132233e+00,-4.052586853504e-02
1.565968708531758e+18,-9.631837010384e-01,5.346062183380e+00,-4.119854420424e-02
1.565968708552685e+18,-1.014184355736e+00,5.325486660004e+00,-3.853882104158e-02
1.5659687085715858e+18,-1.060346603394e+00,5.298215866089e+00,-4.524640738964e-02
1.5659687085944627e+18,-1.096570134163e+00,5.271989345551e+00,-4.553251713514e-02
1.5659687086115948e+18,-1.142144441605e+00,5.245176315308e+00,-4.977016150951e-02
1.565968708631605e+18,-1.185777664185e+00,5.225047588348e+00,-4.719601199031e-02
1.5659687086516585e+18,-1.229679822922e+00,5.209411621094e+00,-4.397236928344e-02
1.5659687086715848e+18,-1.276139259338e+00,5.196421146393e+00,-3.685869649053e-02
1.5659687086944893e+18,-1.325515747070e+00,5.183331489563e+00,-3.557617589831e-02
1.5659687087115656e+18,-1.369331121445e+00,5.164849281311e+00,-3.564286977053e-02
1.565968708734276e+18,-1.418364524841e+00,5.137472629547e+00,-3.851623460650e-02
1.565968708751856e+18,-1.464602828026e+00,5.110592842102e+00,-4.215465113521e-02
1.5659687087751314e+18,-1.515261411667e+00,5.085444450378e+00,-4.400943592191e-02
1.565968708794515e+18,-1.560765028000e+00,5.063804626465e+00,-4.094580188394e-02
1.5659687088144645e+18,-1.610541701317e+00,5.044956684113e+00,-4.999989271164e-02
1.565968708837702e+18,-1.654905557632e+00,5.024145126343e+00,-5.279903113842e-02
1.5659687088516536e+18,-1.700115203857e+00,5.002885818481e+00,-5.158527195454e-02
1.5659687088778893e+18,-1.747847080231e+00,4.987893581390e+00,-5.423578247428e-02
1.5659687088944637e+18,-1.796695709229e+00,4.969315052032e+00,-5.472007021308e-02
1.5659687089116e+18,-1.835598945618e+00,4.949944972992e+00,-5.288350582123e-02
1.5659687089315604e+18,-1.873258829117e+00,4.929853439331e+00,-5.826233699918e-02
1.5659687089515645e+18,-1.916600465775e+00,4.905233860016e+00,-6.113789230585e-02
1.5659687089717747e+18,-1.964759588242e+00,4.879542350769e+00,-6.032653898001e-02
1.5659687089949404e+18,-2.018601417542e+00,4.853672981262e+00,-5.812763795257e-02
