Timestamp, pos x, pos y, pos z, ori x, ori y, ori z, ori w
1.5659686995797542e+18,9.208971908859e-02,2.032113082031e-01,4.212534545232e-02,-5.689758616748e-01,7.018328200646e-01,-2.611252347332e-01,-3.398687589308e-01
1.5659686995998172e+18,9.208971908859e-02,2.032113082031e-01,4.212534545232e-02,-5.689758616748e-01,7.018328200646e-01,-2.611252347332e-01,-3.398687589308e-01
1.5659686995998172e+18,9.423069510714e-02,2.035135514729e-01,4.037276330491e-02,-5.660990546922e-01,7.019676576759e-01,-2.605585449885e-01,-3.447934345184e-01
1.5659686996357998e+18,9.423069510714e-02,2.035135514729e-01,4.037276330491e-02,-5.660990546922e-01,7.019676576759e-01,-2.605585449885e-01,-3.447934345184e-01
1.5659686996597722e+18,9.399317764651e-02,2.036441927872e-01,4.016527053553e-02,-5.661101391644e-01,7.017178284758e-01,-2.612536097902e-01,-3.447578148585e-01
1.5659686996722862e+18,9.399317764651e-02,2.036441927872e-01,4.016527053553e-02,-5.661101391644e-01,7.017178284758e-01,-2.612536097902e-01,-3.447578148585e-01
1.5659686996870694e+18,9.388160531084e-02,2.043422641569e-01,3.846953167634e-02,-5.661042688101e-01,6.996756742760e-01,-2.634750949668e-01,-3.472186371635e-01
1.5659686997174605e+18,9.388160531084e-02,2.043422641569e-01,3.846953167634e-02,-5.661042688101e-01,6.996756742760e-01,-2.634750949668e-01,-3.472186371635e-01
1.5659686997338394e+18,9.405554861003e-02,2.042997766130e-01,3.849080328216e-02,-5.659945584542e-01,6.997836361151e-01,-2.631719949540e-01,-3.474097343164e-01
1.565968699741889e+18,9.405554861003e-02,2.042997766130e-01,3.849080328216e-02,-5.659945584542e-01,6.997836361151e-01,-2.631719949540e-01,-3.474097343164e-01
1.5659686997797816e+18,9.359495870165e-02,2.054568351468e-01,3.573568504613e-02,-5.654113175218e-01,6.969155122752e-01,-2.675534779711e-01,-3.507619523182e-01
1.565968699794965e+18,9.359495870165e-02,2.054568351468e-01,3.573568504613e-02,-5.654113175218e-01,6.969155122752e-01,-2.675534779711e-01,-3.507619523182e-01
1.565968699815132e+18,9.246289525878e-02,2.063766690266e-01,3.385959552188e-02,-5.647872420634e-01,6.951578622401e-01,-2.721841034196e-01,-3.516912447217e-01
1.565968699836178e+18,9.246289525878e-02,2.063766690266e-01,3.385959552188e-02,-5.647872420634e-01,6.951578622401e-01,-2.721841034196e-01,-3.516912447217e-01
1.565968699851786e+18,9.230199008795e-02,2.074694415938e-01,3.093286245743e-02,-5.626283325528e-01,6.932954118964e-01,-2.769063377180e-01,-3.551249236309e-01
1.5659686998797716e+18,9.222279397755e-02,2.084472075448e-01,2.817320368609e-02,-5.611320715756e-01,6.910708482022e-01,-2.809046826370e-01,-3.586703783239e-01
1.5659686998797716e+18,9.222279397755e-02,2.084472075448e-01,2.817320368609e-02,-5.611320715756e-01,6.910708482022e-01,-2.809046826370e-01,-3.586703783239e-01
1.5659686999116718e+18,9.070045149003e-02,2.090869369830e-01,2.710125802913e-02,-5.614493579741e-01,6.895150152855e-01,-2.848202526351e-01,-3.580797199162e-01
1.565968699932509e+18,8.879405991953e-02,2.097739633068e-01,2.603236193624e-02,-5.620703885569e-01,6.877164757459e-01,-2.892752129374e-01,-3.569912862733e-01
1.5659686999597187e+18,8.879405991953e-02,2.097739633068e-01,2.603236193624e-02,-5.620703885569e-01,6.877164757459e-01,-2.892752129374e-01,-3.569912862733e-01
1.5659686999765816e+18,8.820645331865e-02,2.109721923747e-01,2.262300223633e-02,-5.610635918659e-01,6.842224485997e-01,-2.945955872975e-01,-3.609165092645e-01
1.565968699980793e+18,8.820645331865e-02,2.109721923747e-01,2.262300223633e-02,-5.610635918659e-01,6.842224485997e-01,-2.945955872975e-01,-3.609165092645e-01
1.5659687000199913e+18,8.897620630212e-02,2.109270112334e-01,2.235711824742e-02,-5.602594135188e-01,6.845205061126e-01,-2.938501453115e-01,-3.622059612642e-01
1.5659687000399593e+18,8.946456411855e-02,2.109141230109e-01,2.213317144595e-02,-5.597048364137e-01,6.846744656895e-01,-2.934575012848e-01,-3.630896129988e-01
1.565968700059722e+18,8.946456411855e-02,2.109141230109e-01,2.213317144595e-02,-5.597048364137e-01,6.846744656895e-01,-2.934575012848e-01,-3.630896129988e-01
1.5659687000778757e+18,8.859614749237e-02,2.117922017435e-01,1.974743545504e-02,-5.602906167584e-01,6.811540046125e-01,-2.973105594433e-01,-3.656638866724e-01
1.5659687000946616e+18,8.768668158933e-02,2.119130616624e-01,1.984300286018e-02,-5.610764083777e-01,6.806538933474e-01,-2.985108894066e-01,-3.644101951631e-01
1.565968700112921e+18,8.593023050697e-02,2.121089481520e-01,2.011752532410e-02,-5.626609513069e-01,6.797436973502e-01,-3.006834516332e-01,-3.618710014648e-01
1.565968700140059e+18,8.593023050697e-02,2.121089481520e-01,2.011752532410e-02,-5.626609513069e-01,6.797436973502e-01,-3.006834516332e-01,-3.618710014648e-01
1.5659687001517312e+18,8.344639367728e-02,2.118409735524e-01,2.220200017668e-02,-5.661978127943e-01,6.795575148559e-01,-3.012447561968e-01,-3.561926692869e-01
1.565968700171691e+18,8.344639367728e-02,2.118409735524e-01,2.220200017668e-02,-5.661978127943e-01,6.795575148559e-01,-3.012447561968e-01,-3.561926692869e-01
1.5659687001951598e+18,8.452350693375e-02,2.116659138027e-01,2.225683318388e-02,-5.642217946742e-01,6.812440989083e-01,-3.002224830986e-01,-3.569687728070e-01
1.5659687002198684e+18,8.444607448658e-02,2.111889251777e-01,2.380490033601e-02,-5.654718406355e-01,6.821971798168e-01,-2.980552960395e-01,-3.549811907708e-01
1.5659687002400038e+18,8.444607448658e-02,2.111889251777e-01,2.380490033601e-02,-5.654718406355e-01,6.821971798168e-01,-2.980552960395e-01,-3.549811907708e-01
1.5659687002554053e+18,8.237803346219e-02,2.102713777705e-01,2.751630363093e-02,-5.698697684483e-01,6.833275036755e-01,-2.955738183173e-01,-3.477759158634e-01
1.5659687002721562e+18,8.237803346219e-02,2.102713777705e-01,2.751630363093e-02,-5.698697684483e-01,6.833275036755e-01,-2.955738183173e-01,-3.477759158634e-01
1.5659687002999311e+18,8.168020544043e-02,2.101771776041e-01,2.808237734523e-02,-5.720130205630e-01,6.822720862891e-01,-2.951418097184e-01,-3.466947024880e-01
1.5659687003197878e+18,8.259906272763e-02,2.095753872851e-01,2.946356262462e-02,-5.723660528964e-01,6.837074373816e-01,-2.917520674680e-01,-3.461531058492e-01
1.5659687003398646e+18,8.430628195728e-02,2.091588261283e-01,2.994567736663e-02,-5.714569305606e-01,6.850330732860e-01,-2.885288296638e-01,-3.477323388347e-01
1.5659687003516462e+18,8.430628195728e-02,2.091588261283e-01,2.994567736663e-02,-5.714569305606e-01,6.850330732860e-01,-2.885288296638e-01,-3.477323388347e-01
1.5659687003716966e+18,8.714389093533e-02,2.090660095276e-01,2.893715181144e-02,-5.655640121707e-01,6.885630607064e-01,-2.873708631600e-01,-3.513349492644e-01
