timestamp,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
1770789566.68014812,85724863,2,198,35,-543,5,13,-18,0,0,0,1,85724863
1770789566.78010798,85824823,0,200,35,-543,5,13,-18,0,0,0,1,85824823
1770789566.78010798,85824823,1,200,35,-543,5,13,-18,0,0,0,1,85824823
1770789566.78010798,85824823,2,200,35,-543,5,13,-18,0,0,0,1,85824823
1770789566.88006806,85924783,0,201,35,-542,5,13,-18,0,0,0,1,85924783
1770789566.88006806,85924783,1,201,35,-542,5,13,-18,0,0,0,1,85924783
1770789566.88006806,85924783,2,201,35,-542,5,13,-18,0,0,0,1,85924783
1770789566.98002815,86024743,0,202,35,-542,5,13,-18,0,0,0,1,86024743
1770789566.98002815,86024743,1,202,35,-542,5,13,-18,0,0,0,1,86024743
1770789566.98002815,86024743,2,202,35,-542,5,13,-18,0,0,0,1,86024743
1770789567.07998800,86124703,0,202,34,-542,5,13,-18,0,0,0,1,86124703
1770789567.07998800,86124703,1,202,34,-542,5,13,-18,0,0,0,1,86124703
1770789567.07998800,86124703,2,202,34,-542,5,13,-18,0,0,0,1,86124703
1770789567.17994809,86224663,0,205,34,-541,5,13,-18,0,0,0,1,86224663
1770789567.17994809,86224663,1,205,34,-541,5,13,-18,0,0,0,1,86224663
1770789567.17994809,86224663,2,205,34,-541,5,13,-18,0,0,0,1,86224663
1770789567.27990818,86324623,0,218,37,-535,5,13,-18,0,0,0,1,86324623
1770789567.27990818,86324623,1,218,37,-535,5,13,-18,0,0,0,1,86324623
1770789567.27990818,86324623,2,218,37,-535,5,13,-18,0,0,0,1,86324623
1770789567.37986803,86424583,0,239,44,-526,5,13,-18,0,0,0,1,86424583
1770789567.37986803,86424583,1,239,44,-526,5,13,-18,0,0,0,1,86424583
1770789567.37986803,86424583,2,239,44,-526,5,13,-18,0,0,0,1,86424583
1770789567.47982812,86524543,0,260,56,-515,5,13,-18,0,0,0,1,86524543
1770789567.47982812,86524543,1,260,56,-515,5,13,-18,0,0,0,1,86524543
1770789567.47982812,86524543,2,260,56,-515,5,13,-18,0,0,0,1,86524543
1770789567.57978797,86624503,0,276,68,-504,5,13,-18,0,0,0,1,86624503
1770789567.57978797,86624503,1,276,68,-504,5,13,-18,0,0,0,1,86624503
1770789567.57978797,86624503,2,276,68,-504,5,13,-18,0,0,0,1,86624503
1770789567.67974806,86724463,0,285,80,-498,5,13,-18,0,0,0,1,86724463
1770789567.67974806,86724463,1,285,80,-498,5,13,-18,0,0,0,1,86724463
1770789567.67974806,86724463,2,285,80,-498,5,13,-18,0,0,0,1,86724463
1770789567.77970815,86824423,0,286,89,-496,5,13,-18,0,0,0,1,86824423
1770789567.77970815,86824423,1,286,89,-496,5,13,-18,0,0,0,1,86824423
1770789567.77970815,86824423,2,286,89,-496,5,13,-18,0,0,0,1,86824423
1770789567.87966800,86924383,0,281,98,-497,5,13,-18,0,0,0,1,86924383
1770789567.87966800,86924383,1,281,98,-497,5,13,-18,0,0,0,1,86924383
1770789567.87966800,86924383,2,281,98,-497,5,13,-18,0,0,0,1,86924383
1770789567.97962809,87024343,0,273,103,-500,5,13,-18,0,0,0,1,87024343
1770789567.97962809,87024343,1,273,103,-500,5,13,-18,0,0,0,1,87024343
1770789567.97962809,87024343,2,273,103,-500,5,13,-18,0,0,0,1,87024343
1770789568.08042097,87125136,0,264,107,-504,5,13,-18,0,0,0,1,87125136
1770789568.08042097,87125136,1,264,107,-504,5,13,-18,0,0,0,1,87125136
1770789568.08042097,87125136,2,264,107,-504,5,13,-18,0,0,0,1,87125136
1770789568.18038106,87225096,0,257,109,-508,5,13,-18,0,0,0,1,87225096
1770789568.18038106,87225096,1,257,109,-508,5,13,-18,0,0,0,1,87225096
1770789568.18038106,87225096,2,257,109,-508,5,13,-18,0,0,0,1,87225096
1770789568.28034115,87325056,0,252,111,-510,5,13,-18,0,0,0,1,87325056
1770789568.28034115,87325056,1,252,111,-510,5,13,-18,0,0,0,1,87325056
1770789568.28034115,87325056,2,252,111,-510,5,13,-18,0,0,0,1,87325056
1770789568.38030100,87425016,0,248,113,-511,5,13,-18,0,0,0,1,87425016
1770789568.38030100,87425016,1,248,113,-511,5,13,-18,0,0,0,1,87425016
1770789568.38030100,87425016,2,248,113,-511,5,13,-18,0,0,0,1,87425016
1770789568.48026109,87524976,0,248,115,-511,5,13,-18,0,0,0,1,87524976
1770789568.48026109,87524976,1,248,115,-511,5,13,-18,0,0,0,1,87524976
1770789568.48026109,87524976,2,248,115,-511,5,13,-18,0,0,0,1,87524976
1770789568.58022118,87624936,0,248,118,-510,5,13,-18,0,0,0,1,87624936
1770789568.58022118,87624936,1,248,118,-510,5,13,-18,0,0,0,1,87624936
1770789568.58022118,87624936,2,248,118,-510,5,13,-18,0,0,0,1,87624936
1770789568.68018103,87724896,0,250,120,-509,5,13,-18,0,0,0,1,87724896
1770789568.68018103,87724896,1,250,120,-509,5,13,-18,0,0,0,1,87724896
1770789568.68018103,87724896,2,250,120,-509,5,13,-18,0,0,0,1,87724896
1770789568.78014112,87824856,0,251,122,-507,5,13,-18,0,0,0,1,87824856
1770789568.78014112,87824856,1,251,122,-507,5,13,-18,0,0,0,1,87824856
1770789568.78014112,87824856,2,251,122,-507,5,13,-18,0,0,0,1,87824856
1770789568.88010097,87924816,0,252,124,-506,5,13,-18,0,0,0,1,87924816
1770789568.88010097,87924816,1,252,124,-506,5,13,-18,0,0,0,1,87924816
1770789568.88010097,87924816,2,252,124,-506,5,13,-18,0,0,0,1,87924816
1770789568.98006105,88024776,0,252,125,-506,5,13,-18,0,0,0,1,88024776
1770789568.98006105,88024776,1,252,125,-506,5,13,-18,0,0,0,1,88024776
1770789568.98006105,88024776,2,252,125,-506,5,13,-18,0,0,0,1,88024776
1770789569.08002114,88124736,0,251,127,-506,5,13,-18,0,0,0,1,88124736
1770789569.08002114,88124736,1,251,127,-506,5,13,-18,0,0,0,1,88124736
1770789569.08002114,88124736,2,251,127,-506,5,13,-18,0,0,0,1,88124736
1770789569.17998099,88224696,0,250,129,-507,5,13,-18,0,0,0,1,88224696
1770789569.17998099,88224696,1,250,129,-507,5,13,-18,0,0,0,1,88224696
1770789569.17998099,88224696,2,250,129,-507,5,13,-18,0,0,0,1,88224696
1770789569.27994108,88324656,0,248,130,-507,5,13,-18,0,0,0,1,88324656
1770789569.27994108,88324656,1,248,130,-507,5,13,-18,0,0,0,1,88324656
1770789569.27994108,88324656,2,248,130,-507,5,13,-18,0,0,0,1,88324656
1770789569.37990117,88424616,0,247,131,-507,5,13,-18,0,0,0,1,88424616
1770789569.37990117,88424616,1,247,131,-507,5,13,-18,0,0,0,1,88424616
1770789569.37990117,88424616,2,247,131,-507,5,13,-18,0,0,0,1,88424616
1770789569.47986102,88524576,0,246,132,-507,5,13,-18,0,0,0,1,88524576
1770789569.47986102,88524576,1,246,132,-507,5,13,-18,0,0,0,1,88524576
1770789569.47986102,88524576,2,246,132,-507,5,13,-18,0,0,0,1,88524576
1770789569.57982111,88624536,0,246,132,-508,5,13,-18,0,0,0,1,88624536
1770789569.57982111,88624536,1,246,132,-508,5,13,-18,0,0,0,1,88624536
1770789569.57982111,88624536,2,246,132,-508,5,13,-18,0,0,0,1,88624536
1770789569.67978096,88724496,0,245,132,-508,5,13,-18,0,0,0,1,88724496
1770789569.67978096,88724496,1,245,132,-508,5,13,-18,0,0,0,1,88724496
1770789569.67978096,88724496,2,245,132,-508,5,13,-18,0,0,0,1,88724496
1770789569.77974105,88824456,0,245,132,-508,5,13,-18,0,0,0,1,88824456
1770789569.77974105,88824456,1,245,132,-508,5,13,-18,0,0,0,1,88824456
1770789569.77974105,88824456,2,245,132,-508,5,13,-18,0,0,0,1,88824456
1770789569.87970114,88924416,0,244,133,-508,5,13,-18,0,0,0,1,88924416
1770789569.87970114,88924416,1,244,133,-508,5,13,-18,0,0,0,1,88924416
1770789569.87970114,88924416,2,244,133,-508,5,13,-18,0,0,0,1,88924416
1770789569.97966099,89024376,0,244,134,-508,5,13,-18,0,0,0,1,89024376
1770789569.97966099,89024376,1,244,134,-508,5,13,-18,0,0,0,1,89024376
1770789569.97966099,89024376,2,244,134,-508,5,13,-18,0,0,0,1,89024376
1770789570.07962108,89124336,0,243,134,-508,5,13,-18,0,0,0,1,89124336
1770789570.07962108,89124336,1,243,134,-508,5,13,-18,0,0,0,1,89124336
1770789570.07962108,89124336,2,243,134,-508,5,13,-18,0,0,0,1,89124336
1770789570.18041396,89225129,0,243,134,-508,5,13,-18,0,0,0,1,89225129
1770789570.18041396,89225129,1,243,134,-508,5,13,-18,0,0,0,1,89225129
1770789570.18041396,89225129,2,243,134,-508,5,13,-18,0,0,0,1,89225129
1770789570.28037405,89325089,0,243,134,-509,5,13,-18,0,0,0,1,89325089
1770789570.28037405,89325089,1,243,134,-509,5,13,-18,0,0,0,1,89325089
1770789570.28037405,89325089,2,243,134,-509,5,13,-18,0,0,0,1,89325089
1770789570.38033414,89425049,0,243,135,-508,5,13,-18,0,0,0,1,89425049
1770789570.38033414,89425049,1,243,135,-508,5,13,-18,0,0,0,1,89425049
1770789570.38033414,89425049,2,243,135,-508,5,13,-18,0,0,0,1,89425049
1770789570.48029399,89525009,0,242,135,-508,5,13,-18,0,0,0,1,89525009
1770789570.48029399,89525009,1,242,135,-508,5,13,-18,0,0,0,1,89525009
1770789570.48029399,89525009,2,242,135,-508,5,13,-18,0,0,0,1,89525009
1770789570.58025408,89624969,0,242,136,-508,5,13,-18,0,0,0,1,89624969
1770789570.58025408,89624969,1,242,136,-508,5,13,-18,0,0,0,1,89624969
1770789570.58025408,89624969,2,242,136,-508,5,13,-18,0,0,0,1,89624969
1770789570.68021417,89724929,0,242,135,-509,5,13,-18,0,0,0,1,89724929
1770789570.68021417,89724929,1,242,135,-509,5,13,-18,0,0,0,1,89724929
1770789570.68021417,89724929,2,242,135,-509,5,13,-18,0,0,0,1,89724929
1770789570.78017402,89824889,0,241,135,-509,5,13,-18,0,0,0,1,89824889
1770789570.78017402,89824889,1,241,135,-509,5,13,-18,0,0,0,1,89824889
1770789570.78017402,89824889,2,241,135,-509,5,13,-18,0,0,0,1,89824889
1770789570.88013411,89924849,0,240,134,-510,5,13,-18,0,0,0,1,89924849
1770789570.88013411,89924849,1,240,134,-510,5,13,-18,0,0,0,1,89924849
1770789570.88013411,89924849,2,240,134,-510,5,13,-18,0,0,0,1,89924849
1770789570.98009396,90024809,0,240,135,-509,5,13,-18,0,0,0,1,90024809
1770789570.98009396,90024809,1,240,135,-509,5,13,-18,0,0,0,1,90024809
1770789570.98009396,90024809,2,240,135,-509,5,13,-18,0,0,0,1,90024809
1770789571.08005404,90124769,0,241,136,-509,5,13,-18,0,0,0,1,90124769
1770789571.08005404,90124769,1,241,136,-509,5,13,-18,0,0,0,1,90124769
1770789571.08005404,90124769,2,241,136,-509,5,13,-18,0,0,0,1,90124769
1770789571.18001413,90224729,0,241,136,-509,5,13,-18,0,0,0,1,90224729
1770789571.18001413,90224729,1,241,136,-509,5,13,-18,0,0,0,1,90224729
1770789571.18001413,90224729,2,241,136,-509,5,13,-18,0,0,0,1,90224729
1770789571.27997398,90324689,0,242,137,-508,5,13,-18,0,0,0,1,90324689
1770789571.27997398,90324689,1,242,137,-508,5,13,-18,0,0,0,1,90324689
1770789571.27997398,90324689,2,242,137,-508,5,13,-18,0,0,0,1,90324689
1770789571.37993407,90424649,0,243,137,-508,5,13,-18,0,0,0,1,90424649
1770789571.37993407,90424649,1,243,137,-508,5,13,-18,0,0,0,1,90424649
1770789571.37993407,90424649,2,243,137,-508,5,13,-18,0,0,0,1,90424649
1770789571.47989416,90524609,0,243,136,-508,5,13,-18,0,0,0,1,90524609
1770789571.47989416,90524609,1,243,136,-508,5,13,-18,0,0,0,1,90524609
1770789571.47989416,90524609,2,243,136,-508,5,13,-18,0,0,0,1,90524609
1770789571.57985401,90624569,0,243,136,-508,5,13,-18,0,0,0,1,90624569
1770789571.57985401,90624569,1,243,136,-508,5,13,-18,0,0,0,1,90624569
1770789571.57985401,90624569,2,243,136,-508,5,13,-18,0,0,0,1,90624569
1770789571.67981410,90724529,0,242,136,-508,5,13,-18,0,0,0,1,90724529
1770789571.67981410,90724529,1,242,136,-508,5,13,-18,0,0,0,1,90724529
1770789571.67981410,90724529,2,242,136,-508,5,13,-18,0,0,0,1,90724529
1770789571.77977419,90824489,0,241,137,-509,5,13,-18,0,0,0,1,90824489
1770789571.77977419,90824489,1,241,137,-509,5,13,-18,0,0,0,1,90824489
1770789571.77977419,90824489,2,241,137,-509,5,13,-18,0,0,0,1,90824489
1770789571.87973404,90924449,0,240,137,-509,5,13,-18,0,0,0,1,90924449
1770789571.87973404,90924449,1,240,137,-509,5,13,-18,0,0,0,1,90924449
1770789571.87973404,90924449,2,240,137,-509,5,13,-18,0,0,0,1,90924449
1770789571.97969413,91024409,0,240,137,-509,5,13,-18,0,0,0,1,91024409
1770789571.97969413,91024409,1,240,137,-509,5,13,-18,0,0,0,1,91024409
1770789571.97969413,91024409,2,240,137,-509,5,13,-18,0,0,0,1,91024409
1770789572.07965398,91124369,0,239,136,-510,5,13,-18,0,0,0,1,91124369
1770789572.07965398,91124369,1,239,136,-510,5,13,-18,0,0,0,1,91124369
1770789572.07965398,91124369,2,239,136,-510,5,13,-18,0,0,0,1,91124369
1770789572.17961407,91224329,0,239,136,-510,5,13,-18,0,0,0,1,91224329
1770789572.17961407,91224329,1,239,136,-510,5,13,-18,0,0,0,1,91224329
1770789572.17961407,91224329,2,239,136,-510,5,13,-18,0,0,0,1,91224329
1770789572.28040719,91325122,0,239,136,-510,5,13,-18,0,0,0,1,91325122
1770789572.28040719,91325122,1,239,136,-510,5,13,-18,0,0,0,1,91325122
1770789572.28040719,91325122,2,239,136,-510,5,13,-18,0,0,0,1,91325122
1770789572.38036704,91425082,0,239,136,-510,5,13,-18,0,0,0,1,91425082
1770789572.38036704,91425082,1,239,136,-510,5,13,-18,0,0,0,1,91425082
1770789572.38036704,91425082,2,239,136,-510,5,13,-18,0,0,0,1,91425082
1770789572.48032713,91525042,0,240,136,-509,5,13,-18,0,0,0,1,91525042
1770789572.48032713,91525042,1,240,136,-509,5,13,-18,0,0,0,1,91525042
1770789572.48032713,91525042,2,240,136,-509,5,13,-18,0,0,0,1,91525042
1770789572.58028698,91625002,0,241,136,-509,5,13,-18,0,0,0,1,91625002
1770789572.58028698,91625002,1,241,136,-509,5,13,-18,0,0,0,1,91625002
1770789572.58028698,91625002,2,241,136,-509,5,13,-18,0,0,0,1,91625002
1770789572.68024707,91724962,0,241,135,-509,5,13,-18,0,0,0,1,91724962
1770789572.68024707,91724962,1,241,135,-509,5,13,-18,0,0,0,1,91724962
1770789572.68024707,91724962,2,241,135,-509,5,13,-18,0,0,0,1,91724962
1770789572.78020716,91824922,0,242,135,-509,5,13,-18,0,0,0,1,91824922
1770789572.78020716,91824922,1,242,135,-509,5,13,-18,0,0,0,1,91824922
1770789572.78020716,91824922,2,242,135,-509,5,13,-18,0,0,0,1,91824922
1770789572.88016701,91924882,0,242,136,-508,5,13,-18,0,0,0,1,91924882
1770789572.88016701,91924882,1,242,136,-508,5,13,-18,0,0,0,1,91924882
1770789572.88016701,91924882,2,242,136,-508,5,13,-18,0,0,0,1,91924882
1770789572.98012710,92024842,0,242,137,-508,5,13,-18,0,0,0,1,92024842
1770789572.98012710,92024842,1,242,137,-508,5,13,-18,0,0,0,1,92024842
1770789572.98012710,92024842,2,242,137,-508,5,13,-18,0,0,0,1,92024842
1770789573.08008718,92124802,0,241,137,-508,5,13,-18,0,0,0,1,92124802
1770789573.08008718,92124802,1,241,137,-508,5,13,-18,0,0,0,1,92124802
1770789573.08008718,92124802,2,241,137,-508,5,13,-18,0,0,0,1,92124802
1770789573.18004704,92224762,0,241,137,-509,5,13,-18,0,0,0,1,92224762
1770789573.18004704,92224762,1,241,137,-509,5,13,-18,0,0,0,1,92224762
1770789573.18004704,92224762,2,241,137,-509,5,13,-18,0,0,0,1,92224762
1770789573.28000712,92324722,0,240,137,-509,5,13,-18,0,0,0,1,92324722
1770789573.28000712,92324722,1,240,137,-509,5,13,-18,0,0,0,1,92324722
1770789573.28000712,92324722,2,240,137,-509,5,13,-18,0,0,0,1,92324722
1770789573.37996697,92424682,0,240,137,-509,5,13,-18,0,0,0,1,92424682
1770789573.37996697,92424682,1,240,137,-509,5,13,-18,0,0,0,1,92424682
1770789573.37996697,92424682,2,240,137,-509,5,13,-18,0,0,0,1,92424682
1770789573.47992706,92524642,0,240,136,-509,5,13,-18,0,0,0,1,92524642
1770789573.47992706,92524642,1,240,136,-509,5,13,-18,0,0,0,1,92524642
1770789573.47992706,92524642,2,240,136,-509,5,13,-18,0,0,0,1,92524642
1770789573.57988715,92624602,0,241,135,-509,5,13,-18,0,0,0,1,92624602
1770789573.57988715,92624602,1,241,135,-509,5,13,-18,0,0,0,1,92624602
1770789573.57988715,92624602,2,241,135,-509,5,13,-18,0,0,0,1,92624602
1770789573.67984700,92724562,0,241,135,-509,5,13,-18,0,0,0,1,92724562
1770789573.67984700,92724562,1,241,135,-509,5,13,-18,0,0,0,1,92724562
1770789573.67984700,92724562,2,241,135,-509,5,13,-18,0,0,0,1,92724562
1770789573.77980709,92824522,0,242,135,-509,5,13,-18,0,0,0,1,92824522
1770789573.77980709,92824522,1,242,135,-509,5,13,-18,0,0,0,1,92824522
1770789573.77980709,92824522,2,242,135,-509,5,13,-18,0,0,0,1,92824522
1770789573.87976718,92924482,0,241,136,-509,5,13,-18,0,0,0,1,92924482
1770789573.87976718,92924482,1,241,136,-509,5,13,-18,0,0,0,1,92924482
1770789573.87976718,92924482,2,241,136,-509,5,13,-18,0,0,0,1,92924482
1770789573.97972703,93024442,0,240,136,-509,5,13,-18,0,0,0,1,93024442
1770789573.97972703,93024442,1,240,136,-509,5,13,-18,0,0,0,1,93024442
1770789573.97972703,93024442,2,240,136,-509,5,13,-18,0,0,0,1,93024442
1770789574.07968712,93124402,0,240,136,-509,5,13,-18,0,0,0,1,93124402
1770789574.07968712,93124402,1,240,136,-509,5,13,-18,0,0,0,1,93124402
1770789574.07968712,93124402,2,240,136,-509,5,13,-18,0,0,0,1,93124402
1770789574.17964697,93224362,0,239,137,-510,5,13,-18,0,0,0,1,93224362
1770789574.17964697,93224362,1,239,137,-510,5,13,-18,0,0,0,1,93224362
1770789574.17964697,93224362,2,239,137,-510,5,13,-18,0,0,0,1,93224362
1770789574.27960706,93324322,0,238,137,-510,5,13,-18,0,0,0,1,93324322
1770789574.27960706,93324322,1,238,137,-510,5,13,-18,0,0,0,1,93324322
1770789574.27960706,93324322,2,238,137,-510,5,13,-18,0,0,0,1,93324322
1770789574.38040018,93425115,0,238,136,-510,5,13,-18,0,0,0,1,93425115
1770789574.38040018,93425115,1,238,136,-510,5,13,-18,0,0,0,1,93425115
1770789574.38040018,93425115,2,238,136,-510,5,13,-18,0,0,0,1,93425115
1770789574.48036003,93525075,0,238,135,-510,5,13,-18,0,0,0,1,93525075
1770789574.48036003,93525075,1,238,135,-510,5,13,-18,0,0,0,1,93525075
1770789574.48036003,93525075,2,238,135,-510,5,13,-18,0,0,0,1,93525075
1770789574.58032012,93625035,0,239,135,-510,5,13,-18,0,0,0,1,93625035
1770789574.58032012,93625035,1,239,135,-510,5,13,-18,0,0,0,1,93625035
1770789574.58032012,93625035,2,239,135,-510,5,13,-18,0,0,0,1,93625035
1770789574.68027997,93724995,0,240,135,-510,5,13,-18,0,0,0,1,93724995
1770789574.68027997,93724995,1,240,135,-510,5,13,-18,0,0,0,1,93724995
1770789574.68027997,93724995,2,240,135,-510,5,13,-18,0,0,0,1,93724995
1770789574.78024006,93824955,0,240,136,-510,5,13,-18,0,0,0,1,93824955
1770789574.78024006,93824955,1,240,136,-510,5,13,-18,0,0,0,1,93824955
1770789574.78024006,93824955,2,240,136,-510,5,13,-18,0,0,0,1,93824955
1770789574.88020015,93924915,0,240,136,-509,5,13,-18,0,0,0,1,93924915
1770789574.88020015,93924915,1,240,136,-509,5,13,-18,0,0,0,1,93924915
1770789574.88020015,93924915,2,240,136,-509,5,13,-18,0,0,0,1,93924915
1770789574.98016000,94024875,0,239,136,-510,5,13,-18,0,0,0,1,94024875
1770789574.98016000,94024875,1,239,136,-510,5,13,-18,0,0,0,1,94024875
1770789574.98016000,94024875,2,239,136,-510,5,13,-18,0,0,0,1,94024875
1770789575.08012009,94124835,0,239,137,-509,5,13,-18,0,0,0,1,94124835
1770789575.08012009,94124835,1,239,137,-509,5,13,-18,0,0,0,1,94124835
1770789575.08012009,94124835,2,239,137,-509,5,13,-18,0,0,0,1,94124835
1770789575.18008018,94224795,0,240,138,-509,5,13,-18,0,0,0,1,94224795
1770789575.18008018,94224795,1,240,138,-509,5,13,-18,0,0,0,1,94224795
1770789575.18008018,94224795,2,240,138,-509,5,13,-18,0,0,0,1,94224795
1770789575.28004003,94324755,0,240,138,-509,5,13,-18,0,0,0,1,94324755
1770789575.28004003,94324755,1,240,138,-509,5,13,-18,0,0,0,1,94324755
1770789575.28004003,94324755,2,240,138,-509,5,13,-18,0,0,0,1,94324755
1770789575.38000011,94424715,0,240,138,-509,5,13,-18,0,0,0,1,94424715
1770789575.38000011,94424715,1,240,138,-509,5,13,-18,0,0,0,1,94424715
1770789575.38000011,94424715,2,240,138,-509,5,13,-18,0,0,0,1,94424715
1770789575.47995996,94524675,0,240,137,-509,5,13,-18,0,0,0,1,94524675
1770789575.47995996,94524675,1,240,137,-509,5,13,-18,0,0,0,1,94524675
1770789575.47995996,94524675,2,240,137,-509,5,13,-18,0,0,0,1,94524675
1770789575.57992005,94624635,0,240,136,-509,5,13,-18,0,0,0,1,94624635
1770789575.57992005,94624635,1,240,136,-509,5,13,-18,0,0,0,1,94624635
1770789575.57992005,94624635,2,240,136,-509,5,13,-18,0,0,0,1,94624635
1770789575.67988014,94724595,0,240,136,-509,5,13,-18,0,0,0,1,94724595
1770789575.67988014,94724595,1,240,136,-509,5,13,-18,0,0,0,1,94724595
1770789575.67988014,94724595,2,240,136,-509,5,13,-18,0,0,0,1,94724595
1770789575.77983999,94824555,0,240,135,-509,5,13,-18,0,0,0,1,94824555
1770789575.77983999,94824555,1,240,135,-509,5,13,-18,0,0,0,1,94824555
1770789575.77983999,94824555,2,240,135,-509,5,13,-18,0,0,0,1,94824555
1770789575.87980008,94924515,0,240,135,-509,5,13,-18,0,0,0,1,94924515
1770789575.87980008,94924515,1,240,135,-509,5,13,-18,0,0,0,1,94924515
1770789575.87980008,94924515,2,240,135,-509,5,13,-18,0,0,0,1,94924515
1770789575.97976017,95024475,0,240,136,-509,5,13,-18,0,0,0,1,95024475
1770789575.97976017,95024475,1,240,136,-509,5,13,-18,0,0,0,1,95024475
1770789575.97976017,95024475,2,240,136,-509,5,13,-18,0,0,0,1,95024475
1770789576.07972002,95124435,0,240,136,-509,5,13,-18,0,0,0,1,95124435
1770789576.07972002,95124435,1,240,136,-509,5,13,-18,0,0,0,1,95124435
1770789576.07972002,95124435,2,240,136,-509,5,13,-18,0,0,0,1,95124435
1770789576.17968011,95224395,0,240,136,-509,5,13,-18,0,0,0,1,95224395
1770789576.17968011,95224395,1,240,136,-509,5,13,-18,0,0,0,1,95224395
1770789576.17968011,95224395,2,240,136,-509,5,13,-18,0,0,0,1,95224395
1770789576.27963996,95324355,0,240,136,-509,5,13,-18,0,0,0,1,95324355
1770789576.27963996,95324355,1,240,136,-509,5,13,-18,0,0,0,1,95324355
1770789576.27963996,95324355,2,240,136,-509,5,13,-18,0,0,0,1,95324355
1770789576.37960005,95424315,0,239,137,-509,5,13,-18,0,0,0,1,95424315
1770789576.37960005,95424315,1,239,137,-509,5,13,-18,0,0,0,1,95424315
1770789576.37960005,95424315,2,239,137,-509,5,13,-18,0,0,0,1,95424315
1770789576.48039317,95525108,0,239,137,-510,5,13,-18,0,0,0,1,95525108
1770789576.48039317,95525108,1,239,137,-510,5,13,-18,0,0,0,1,95525108
1770789576.48039317,95525108,2,239,137,-510,5,13,-18,0,0,0,1,95525108
1770789576.58035302,95625068,0,238,137,-510,5,13,-18,0,0,0,1,95625068
1770789576.58035302,95625068,1,238,137,-510,5,13,-18,0,0,0,1,95625068
1770789576.58035302,95625068,2,238,137,-510,5,13,-18,0,0,0,1,95625068
1770789576.68031311,95725028,0,238,136,-510,5,13,-18,0,0,0,1,95725028
1770789576.68031311,95725028,1,238,136,-510,5,13,-18,0,0,0,1,95725028
1770789576.68031311,95725028,2,238,136,-510,5,13,-18,0,0,0,1,95725028
1770789576.78027296,95824988,0,238,136,-510,5,13,-18,0,0,0,1,95824988
1770789576.78027296,95824988,1,238,136,-510,5,13,-18,0,0,0,1,95824988
1770789576.78027296,95824988,2,238,136,-510,5,13,-18,0,0,0,1,95824988
1770789576.88023305,95924948,0,238,136,-510,5,13,-18,0,0,0,1,95924948
1770789576.88023305,95924948,1,238,136,-510,5,13,-18,0,0,0,1,95924948
1770789576.88023305,95924948,2,238,136,-510,5,13,-18,0,0,0,1,95924948
1770789576.98019314,96024908,0,238,136,-510,5,13,-18,0,0,0,1,96024908
1770789576.98019314,96024908,1,238,136,-510,5,13,-18,0,0,0,1,96024908
1770789576.98019314,96024908,2,238,136,-510,5,13,-18,0,0,0,1,96024908
1770789577.08015299,96124868,0,239,137,-510,5,13,-18,0,0,0,1,96124868
1770789577.08015299,96124868,1,239,137,-510,5,13,-18,0,0,0,1,96124868
1770789577.08015299,96124868,2,239,137,-510,5,13,-18,0,0,0,1,96124868
1770789577.18011308,96224828,0,240,137,-509,5,13,-18,0,0,0,1,96224828
1770789577.18011308,96224828,1,240,137,-509,5,13,-18,0,0,0,1,96224828
1770789577.18011308,96224828,2,240,137,-509,5,13,-18,0,0,0,1,96224828
1770789577.28007317,96324788,0,245,134,-507,5,13,-18,0,0,0,1,96324788
1770789577.28007317,96324788,1,245,134,-507,5,13,-18,0,0,0,1,96324788
1770789577.28007317,96324788,2,245,134,-507,5,13,-18,0,0,0,1,96324788
1770789577.38003302,96424748,0,251,128,-506,5,13,-18,0,0,0,1,96424748
1770789577.38003302,96424748,1,251,128,-506,5,13,-18,0,0,0,1,96424748
1770789577.38003302,96424748,2,251,128,-506,5,13,-18,0,0,0,1,96424748
1770789577.47999310,96524708,0,256,117,-506,5,13,-18,0,0,0,1,96524708
1770789577.47999310,96524708,1,256,117,-506,5,13,-18,0,0,0,1,96524708
1770789577.47999310,96524708,2,256,117,-506,5,13,-18,0,0,0,1,96524708
1770789577.57995296,96624668,0,260,106,-507,5,13,-18,0,0,0,1,96624668
1770789577.57995296,96624668,1,260,106,-507,5,13,-18,0,0,0,1,96624668
1770789577.57995296,96624668,2,260,106,-507,5,13,-18,0,0,0,1,96624668
1770789577.67991304,96724628,0,261,95,-508,5,13,-18,0,0,0,1,96724628
1770789577.67991304,96724628,1,261,95,-508,5,13,-18,0,0,0,1,96724628
1770789577.67991304,96724628,2,261,95,-508,5,13,-18,0,0,0,1,96724628
1770789577.77987313,96824588,0,263,86,-509,5,13,-18,0,0,0,1,96824588
1770789577.77987313,96824588,1,263,86,-509,5,13,-18,0,0,0,1,96824588
1770789577.77987313,96824588,2,263,86,-509,5,13,-18,0,0,0,1,96824588
1770789577.87983298,96924548,0,264,78,-510,5,13,-18,0,0,0,1,96924548
1770789577.87983298,96924548,1,264,78,-510,5,13,-18,0,0,0,1,96924548
1770789577.87983298,96924548,2,264,78,-510,5,13,-18,0,0,0,1,96924548
1770789577.97979307,97024508,0,265,72,-510,5,13,-18,0,0,0,1,97024508
1770789577.97979307,97024508,1,265,72,-510,5,13,-18,0,0,0,1,97024508
1770789577.97979307,97024508,2,265,72,-510,5,13,-18,0,0,0,1,97024508
