timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1770789533.18022013,52224935,0,6,280751200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789533.38014007,52424855,0,6,280751400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789533.60005212,52644767,0,6,280751600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789533.79997206,52844687,0,6,280751800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789533.99989200,53044607,0,6,280752000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789534.19981217,53244527,0,6,280752200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789534.39973211,53444447,0,6,280752400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789534.59965205,53644367,0,6,280752600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789534.78041315,53825128,0,6,280752800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789534.98033309,54025048,0,6,280753000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789535.18025303,54224968,0,6,280753200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789535.38017297,54424888,0,6,280753400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789535.60008502,54644800,0,6,280753600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789535.80000496,54844720,0,6,280753800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789535.99992514,55044640,0,6,280754000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789536.19984508,55244560,0,6,280754200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789536.39976501,55444480,0,6,280754400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789536.59968495,55644400,0,6,280754600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789536.79960513,55844320,0,6,280754800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789536.98036599,56025081,0,6,280755000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789537.18028617,56225001,0,6,280755200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789537.38020611,56424921,0,6,280755400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789537.58012605,56624841,0,6,280755600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789537.80003810,56844753,0,6,280755800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789537.99995804,57044673,0,6,280756000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789538.19987798,57244593,0,6,280756200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789538.39979815,57444513,0,6,280756400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789538.59971809,57644433,0,6,280756600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789538.79963803,57844353,0,6,280756800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789538.98039913,58025114,0,6,280757000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789539.18031907,58225034,0,6,280757200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789539.38023901,58424954,0,6,280757400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789539.58015919,58624874,0,6,280757600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789539.80007100,58844786,0,6,280757800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789539.99999118,59044706,0,6,280758000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789540.19991112,59244626,0,6,280758200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789540.39983106,59444546,0,6,280758400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789540.59975100,59644466,0,6,280758600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789540.79967117,59844386,0,6,280758800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789541.00042415,60045139,0,6,280759000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789541.18035197,60225067,0,6,280759200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789541.38027215,60424987,0,6,280759400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789541.58019209,60624907,0,6,280759600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789541.80010414,60844819,0,6,280759800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789542.00002408,61044739,0,6,280760000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789542.19994402,61244659,0,6,280760200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789542.39986396,61444579,0,6,280760400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789542.59978414,61644499,0,6,280760600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789542.79970407,61844419,0,6,280760800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789542.99962401,62044339,0,6,280761000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789543.18038511,62225100,0,6,280761200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789543.38030505,62425020,0,6,280761400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789543.58022499,62624940,0,6,280761600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789543.78014517,62824860,0,6,280761800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789544.00005698,63044772,0,6,280762000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789544.19997716,63244692,0,6,280762200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789544.39989710,63444612,0,6,280762400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789544.59981704,63644532,0,6,280762600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789544.79973698,63844452,0,6,280762800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789544.99965715,64044372,0,6,280763000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789545.18041801,64225133,0,6,280763200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789545.38033795,64425053,0,6,280763400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789545.58025813,64624973,0,6,280763600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789545.78017807,64824893,0,6,280763800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789546.00009012,65044805,0,6,280764000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789546.20001006,65244725,0,6,280764200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789546.39993000,65444645,0,6,280764400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789546.59985018,65644565,0,6,280764600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789546.79977012,65844485,0,6,280764800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789546.99969006,66044405,0,6,280765000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789547.19960999,66244325,0,6,280765200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789547.38037109,66425086,0,6,280765400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789547.58029103,66625006,0,6,280765600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789547.78021097,66824926,0,6,280765800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789547.98013115,67024846,0,6,280766000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789548.20004296,67244758,0,6,280766200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789548.39996314,67444678,0,6,280766400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789548.59988308,67644598,0,6,280766600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,1
1770789548.79980302,67844518,0,6,280766800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.04200000315904617,352.9884948730469,0.0,0.0,1
1770789548.99972296,68044438,0,6,280767000,2405,10,1.21,-35.363262,149.1652374,584.09,0.3150000274181366,352.9814147949219,0.0,0.0,1
1770789549.19964314,68244358,0,6,280767200,2405,10,1.21,-35.3632609,149.1652372,584.09,1.0130000114440918,353.0111999511719,-0.006000000052154064,0.0,1
1770789549.38040400,68425119,0,6,280767400,2405,10,1.21,-35.3632581,149.1652368,584.1,2.184000015258789,353.0076599121094,-0.018000001087784767,0.0,1
1770789549.58032417,68625039,0,6,280767600,2405,10,1.21,-35.3632528,149.165236,584.1,3.807000160217285,352.9894104003906,-0.03500000014901161,0.0,1
1770789549.78024411,68824959,0,6,280767800,2405,10,1.21,-35.3632443,149.1652347,584.11,5.7960004806518555,352.994873046875,-0.058000002056360245,0.0,1
1770789549.98016405,69024879,0,6,280768000,2405,10,1.21,-35.3632321,149.1652329,584.12,7.909000396728516,353.0027160644531,-0.08400000631809235,0.0,1
1770789550.20007610,69244791,0,6,280768200,2405,10,1.21,-35.3632161,149.1652305,584.14,9.914000511169434,352.996826171875,-0.11000000685453415,0.0,1
1770789550.39999604,69444711,0,6,280768400,2405,10,1.21,-35.3631968,149.1652275,584.17,11.72800064086914,352.996826171875,-0.1550000011920929,0.0,1
1770789550.59991598,69644631,0,6,280768600,2405,10,1.21,-35.3631744,149.1652242,584.21,13.326000213623047,352.99847412109375,-0.2460000067949295,0.0,1
1770789550.79983616,69844551,0,6,280768800,2405,10,1.21,-35.3631494,149.1652204,584.27,14.7160005569458,352.99609375,-0.30000001192092896,0.0,1
1770789550.99975610,70044471,0,6,280769000,2405,10,1.21,-35.3631221,149.1652163,584.32,15.915000915527344,353.0008544921875,-0.2850000262260437,0.0,1
1770789551.19967604,70244391,0,6,280769200,2405,10,1.21,-35.3630926,149.1652118,584.39,17.142000198364258,352.99884033203125,-0.4790000319480896,0.0,1
1770789551.39959598,70444311,0,6,280769400,2405,10,1.21,-35.363061,149.1652071,584.69,18.222000122070312,352.9578857421875,-2.9210002422332764,0.0,1
1770789551.58035707,70625072,0,6,280769600,2405,10,1.21,-35.3630282,149.1652021,585.68,18.532001495361328,352.9044189453125,-6.871000289916992,0.0,1
1770789551.78027701,70824992,0,6,280769800,2405,10,1.21,-35.3629949,149.165197,587.26,19.001001358032227,352.8792419433594,-8.396000862121582,0.0,1
1770789551.98019719,71024912,0,6,280770000,2405,10,1.21,-35.3629599,149.1651916,588.86,20.402000427246094,352.8548278808594,-7.324000358581543,0.0,1
1770789552.20010900,71244824,0,6,280770200,2405,10,1.21,-35.3629221,149.1651858,590.19,21.838001251220703,352.8086242675781,-6.1650004386901855,0.0,1
1770789552.40002918,71444744,0,6,280770400,2405,10,1.21,-35.3628822,149.1651796,591.42,22.7450008392334,352.7890319824219,-6.413000106811523,0.0,1
1770789552.59994912,71644664,0,6,280770600,2405,10,1.21,-35.3628412,149.1651733,592.82,23.205001831054688,352.8006896972656,-7.585000514984131,0.0,1
1770789552.79986906,71844584,0,6,280770800,2405,10,1.21,-35.3627996,149.1651668,594.44,23.54800033569336,352.8479919433594,-8.53700065612793,0.0,1
1770789552.99978900,72044504,0,6,280771000,2405,10,1.21,-35.3627572,149.1651604,596.19,24.00400161743164,352.90740966796875,-8.838000297546387,0.0,1
1770789553.19970918,72244424,0,6,280771200,2405,10,1.21,-35.3627139,149.1651538,597.94,24.564001083374023,352.90814208984375,-8.713000297546387,0.0,1
1770789553.39962912,72444344,0,6,280771400,2405,10,1.21,-35.3626697,149.165147,599.67,25.0830020904541,352.8948059082031,-8.598999977111816,0.0,1
1770789553.58038998,72625105,0,6,280771600,2405,10,1.21,-35.3626247,149.1651401,601.4,25.453001022338867,352.86773681640625,-8.75100040435791,0.0,1
1770789553.78031015,72825025,0,6,280771800,2405,10,1.21,-35.3625791,149.1651331,603.18,25.70100212097168,352.8294677734375,-9.058000564575195,0.0,1
1770789553.98023009,73024945,0,6,280772000,2405,10,1.21,-35.3625331,149.165126,605.02,25.910001754760742,352.8435974121094,-9.315000534057617,0.0,1
1770789554.18015003,73224865,0,6,280772200,2405,10,1.21,-35.3624867,149.1651189,606.89,26.137001037597656,352.90216064453125,-9.417000770568848,0.0,1
1770789554.40006208,73444777,0,6,280772400,2405,10,1.21,-35.3624398,149.1651117,608.79,26.349000930786133,352.9358215332031,-9.464000701904297,0.0,1
1770789554.59998202,73644697,0,6,280772600,2405,10,1.21,-35.3623926,149.1651046,610.69,26.50400161743164,352.9083251953125,-9.581000328063965,0.0,1
1770789554.79990196,73844617,0,6,280772800,2405,10,1.21,-35.3623452,149.1650973,612.62,26.63300132751465,352.8778381347656,-9.692000389099121,0.0,1
1770789554.99982214,74044537,0,6,280773000,2405,10,1.21,-35.3622977,149.16509,614.56,26.766000747680664,352.8844299316406,-9.721000671386719,0.0,1
1770789555.19974208,74244457,0,6,280773200,2405,10,1.21,-35.3622498,149.1650827,616.51,26.898000717163086,352.8824768066406,-9.72700023651123,0.0,1
1770789555.39966202,74444377,0,6,280773400,2405,10,1.21,-35.3622018,149.1650753,618.45,27.012001037597656,352.8886413574219,-9.75,0.0,1
1770789555.58042312,74625138,0,6,280773600,2405,10,1.21,-35.3621536,149.165068,620.41,27.100000381469727,352.9159240722656,-9.789000511169434,0.0,1
1770789555.78034306,74825058,0,6,280773800,2405,10,1.21,-35.3621052,149.1650607,622.37,27.192001342773438,352.9295654296875,-9.78700065612793,0.0,1
1770789555.98026299,75024978,0,6,280774000,2405,10,1.21,-35.3620566,149.1650533,624.32,27.270000457763672,352.96484375,-9.802000045776367,0.0,1
1770789556.18018317,75224898,0,6,280774200,2405,10,1.21,-35.362008,149.1650459,626.29,27.303001403808594,352.9947204589844,-9.905000686645508,0.0,1
1770789556.40009499,75444810,0,6,280774400,2405,10,1.21,-35.3619592,149.1650386,628.27,27.36800193786621,353.0186462402344,-9.883000373840332,0.0,1
1770789556.60001516,75644730,0,6,280774600,2405,10,1.21,-35.3619101,149.1650313,630.23,27.531002044677734,353.02685546875,-9.599000930786133,0.0,1
1770789556.79993510,75844650,0,6,280774800,2405,10,1.21,-35.3618609,149.1650238,632.11,27.75800132751465,352.9959716796875,-9.180000305175781,0.0,1
1770789556.99985504,76044570,0,6,280775000,2405,10,1.21,-35.3618112,149.1650163,633.9,27.996002197265625,352.9913024902344,-8.772000312805176,0.0,1
1770789557.19977498,76244490,0,6,280775200,2405,10,1.21,-35.3617611,149.1650087,635.61,28.240001678466797,352.932861328125,-8.302000045776367,0.0,1
1770789557.39969516,76444410,0,6,280775400,2405,10,1.21,-35.3617105,149.1650012,637.2,28.535001754760742,353.2135314941406,-7.4860005378723145,0.0,1
1770789557.59961510,76644330,0,6,280775600,2405,10,1.21,-35.3616593,149.1649941,638.57,28.88500213623047,353.85015869140625,-6.164000511169434,0.0,1
1770789557.78037596,76825091,0,6,280775800,2405,10,1.21,-35.3616074,149.1649875,639.67,29.14000129699707,354.4419860839844,-4.98900032043457,0.0,1
1770789557.98029613,77025011,0,6,280776000,2405,10,1.21,-35.3615553,149.1649817,640.63,29.14200210571289,355.22198486328125,-4.715000152587891,0.0,1
1770789558.18021607,77224931,0,6,280776200,2405,10,1.21,-35.3615032,149.1649769,641.58,28.98000144958496,356.0238037109375,-4.779000282287598,0.0,1
1770789558.38013601,77424851,0,6,280776400,2405,10,1.21,-35.3614514,149.1649727,642.49,28.856000900268555,356.3455810546875,-4.116000175476074,0.0,1
1770789558.60004807,77644763,0,6,280776600,2405,10,1.21,-35.3613996,149.1649686,643.17,28.798002243041992,356.2833251953125,-2.7080001831054688,0.0,1
1770789558.79996800,77844683,0,6,280776800,2405,10,1.21,-35.361348,149.1649645,643.58,28.681001663208008,356.39190673828125,-1.5690001249313354,0.0,1
1770789558.99988818,78044603,0,6,280777000,2405,10,1.21,-35.3612967,149.1649608,643.86,28.45600128173828,356.9085998535156,-1.2090001106262207,0.0,1
1770789559.19980812,78244523,0,6,280777200,2405,10,1.21,-35.3612459,149.1649578,644.08,28.154001235961914,357.5256652832031,-1.0640000104904175,0.0,1
1770789559.39972806,78444443,0,6,280777400,2405,10,1.21,-35.3611957,149.1649554,644.25,27.82000160217285,357.88018798828125,-0.4700000286102295,0.0,1
1770789559.59964800,78644363,0,6,280777600,2405,10,1.21,-35.3611461,149.1649532,644.24,27.46900177001953,358.0123291015625,0.5180000066757202,0.0,1
1770789559.78040910,78825124,0,6,280777800,2405,10,1.21,-35.3610971,149.1649512,644.05,27.09800148010254,358.21527099609375,1.3030000925064087,0.0,1
1770789559.98032904,79025044,0,6,280778000,2405,10,1.21,-35.3610488,149.1649495,643.76,26.70600128173828,358.6100769042969,1.6050000190734863,0.0,1
1770789560.18024898,79224964,0,6,280778200,2405,10,1.21,-35.3610013,149.1649483,643.42,26.270000457763672,359.0379943847656,1.7930001020431519,0.0,1
1770789560.38016915,79424884,0,6,280778400,2405,10,1.21,-35.3609545,149.1649475,643.02,25.781002044677734,359.33880615234375,2.259000062942505,0.0,1
1770789560.60008097,79644796,0,6,280778600,2405,10,1.21,-35.3609086,149.1649469,642.5,25.25800132751465,359.5434265136719,2.9030001163482666,0.0,1
1770789560.80000114,79844716,0,6,280778800,2405,10,1.21,-35.3608636,149.1649466,641.87,24.764001846313477,359.77154541015625,3.385000228881836,0.0,1
1770789560.99992108,80044636,0,6,280779000,2405,10,1.21,-35.3608195,149.1649465,641.17,24.362001419067383,0.07372000068426132,3.5930001735687256,0.0,1
1770789561.19984102,80244556,0,6,280779200,2405,10,1.21,-35.360776,149.1649467,640.44,24.071001052856445,0.4191799759864807,3.619000196456909,0.0,1
1770789561.39976096,80444476,0,6,280779400,2405,10,1.21,-35.360733,149.1649472,639.73,23.878000259399414,0.7718200087547302,3.5250000953674316,0.0,1
1770789561.59968114,80644396,0,6,280779600,2405,10,1.21,-35.3606902,149.1649481,639.04,23.764001846313477,1.1120699644088745,3.3650002479553223,0.0,1
1770789561.79960108,80844316,0,6,280779800,2405,10,1.21,-35.3606476,149.1649493,638.38,23.71200180053711,1.4208999872207642,3.1590001583099365,0.0,1
1770789561.98036218,81025077,0,6,280780000,2405,10,1.21,-35.3606051,149.1649507,637.78,23.705001831054688,1.6975899934768677,2.9230000972747803,0.0,1
1770789562.18028212,81224997,0,6,280780200,2405,10,1.21,-35.3605625,149.1649524,637.22,23.731000900268555,1.9409599304199219,2.692000150680542,0.0,1
1770789562.38020205,81424917,0,6,280780400,2405,10,1.21,-35.3605198,149.1649542,636.7,23.791000366210938,2.1451399326324463,2.447000026702881,0.0,1
1770789562.58012199,81624837,0,6,280780600,2405,10,1.21,-35.3604771,149.1649562,636.24,23.87700080871582,2.329969882965088,2.180999994277954,0.0,1
1770789562.80003405,81844749,0,6,280780800,2405,10,1.21,-35.360434,149.1649585,635.83,23.972002029418945,2.5057199001312256,1.8870000839233398,0.0,1
1770789562.99995399,82044669,0,6,280781000,2405,10,1.21,-35.3603909,149.1649609,635.48,24.06300163269043,2.678149938583374,1.5770000219345093,0.0,1
1770789563.19987416,82244589,0,6,280781200,2405,10,1.21,-35.3603476,149.1649635,635.2,24.14000129699707,2.8169000148773193,1.3020000457763672,0.0,1
1770789563.39979410,82444509,0,6,280781400,2405,10,1.21,-35.3603042,149.1649661,634.95,24.202001571655273,2.9228999614715576,1.1160000562667847,0.0,1
